사업자등록번호,순번,데이터수집일자,발행년도,보고서등록번호,발행기관명,보고서한글명,보고서영문명,초록한글,초록영문,국문키워드,영문키워드,목차,발행국가명,사용언어,원문정보URL,과제고유번호,과제명,과제수행기관명,연구책임자명,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1074508124,6,20221102,2013,TRKO201600008380,에스엠테크(주),Vortex Tube를 이용한 박막의 표면특성 개선 및 고경도 카본 박막 코팅,,,,,DLC;vortex tube;diamond like carbon;,표지 ... 1제 출 문 ... 2요 약 서 초 록 ... 3목차 ... 5제 1 장. 서 론 ... 7 제 1 절 배경 ... 7 제 2 절 자료조사 ... 7  21. DLC란,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600008380,1425072213,Vortex Tube를 이용한 박막의 표면특성 개선 및 고경도 카본 박막 코팅,에스엠테크,김**,I,20221114,,
1081408125,1,20221102,2019,TRKO201900017132,성화산업,"터널식 연속 열처리로에서의 퀜칭, 템퍼링 열처리 공정을 이용한 X60Q 대구경 파이프 제품 개발",,,,퀜칭;템퍼링;퀜칭 온도;유지 온도;냉각속도;기계적 성질;,,표지... 1제 출 문... 2지역특화주력산업육성 기술개발사업 보고서 요약초록... 3연구개발사업 주요 연구 성과... 8목차... 11제 1 장 서론... 13 제 1 절 개발기,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900017132,1415157672,"터널식 연속 열처리로에서의 퀜칭, 템퍼링 열처리 공정을 이용한 X60Q 대구경 파이프 제품 개발",성화산업(주),정**,I,20221114,,
1168108126,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
1208108127,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2078108128,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
4018108129,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
4028108130,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
4128108131,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6878608132,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1058708133,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1348608134,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1018108135,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1108608136,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
1278608137,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1388108138,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1288608139,1,20221102,2011,TRKO201300011621,파인텍,InLine BLU 조립검사 자동화 생산시스템 개발,,,,자동화장치;백라이트유닛;서브공정;메인공정;,Automation system;Backlight Unit;Reverse system;SUB Process;Main Process;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201300011621,1425062175,InLine BLU 조립검사 자동화 생산시스템 개발,주식회사파인텍,박**,I,20221114,,
1288608139,2,20221102,2016,TRKO201800023110,파인텍,전자산업 배출 불화가스 분리정제회수 및 재이용 통합시스템 개발,Integrated system development for recovering and recycling of perfluorocompound gases in electronics,,,온실가스;불화가스;재활용;분리막;,Greenhouse gases;Fluorinated gases;CMS;Recycling;Membrane;,표지... 1최종보고서 제출서... 2제 출 문... 3요 약 서... 4요 약 문... 6SUMMARY... 13목차... 171. 연구개발과제의 개요... 19 11. 연구개발,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201800023110,1485013154,전자산업 배출 불화가스 분리정제회수 및 재이용 통합시스템 개발,주식회사 파인텍,정**,I,20221114,,
1098108140,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1358108141,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2208808142,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
3268608143,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
1068608144,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1078708145,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1198708146,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1218108147,1,20221102,2017,TRKO201700012655,(주)아이엔텍,분리형 레이크와 수로확보형 보조스크린을 적용한 제진기 개발,,,,제진기;레이크;보조스크린;분리형;유압개폐;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201700012655,1425102856,분리형 레이크와 수로확보형 보조스크린을 적용한 제진기 개발,주식회사 아이엔텍,채**,I,20221114,,
1228608148,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2118608149,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
3168108150,1,20221103,2017,TRKO201900007204,지엔씨원,지능형 DCS Power Supply Monitoring Module 개발,,,,순간정전보상;리플전압;,Power Supply;DC/DC Converter;Monitoring ;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900007204,1425107624,지능형 DCS Power Supply Monitoring Module 개발,주식회사 지엔씨,강**,I,20221114,,
4098108151,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
4098608152,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
5028608153,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6048108154,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6078108155,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6098108156,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
8396408157,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
1058608158,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1088108159,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2068608160,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
2208808161,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
3388708162,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
4048608163,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
5038108164,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
5638808165,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
5938108166,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
6158108167,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6158608168,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6168608169,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
7018608170,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1138608171,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
1228108172,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1558108173,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2248108174,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
3148108175,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
3148108176,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
4038108177,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
5028108178,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6018108179,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6628108180,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2118808181,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1588808182,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1068708183,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6158608184,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2248108185,1,20221102,2018,TRKO202000026882,(주)미래엔지니어링,초고온 파이프에 탈부착이 용이한 용융 금속염용의 판형 리니어 인덕션 전자기 펌프,,,,용융금속;도전성 유체;선형유도전자기펌프;유도코일;전자석 코어;평판형 전자펌프;펌프성능 모니터링;에러조치;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000026882,1425121485,초고온 파이프에 탈부착이 용이한 용융 금속염용의 판형 리니어 인덕션 전자기 펌프,(주)미래엔지니어링,김**,I,20221114,,
2248108185,2,20221102,2017,TRKO201800041683,(주)미래엔지니어링,NaK를 이용한 600 고온 공정 시스템용 정밀 정압 센싱 유니트 제품 개발,,,,압력 센서;신호전송기;변환기;소듐-포타슘;고온 시스템;정전용량;다이어프램;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201800041683,1425115668,NaK를 이용한 600 고온 공정 시스템용 정밀 정압 센싱 유니트 제품 개발,(주)미래엔지니어링,김**,I,20221114,,
2248108185,3,20221102,2019,TRKO202000027642,(주)미래엔지니어링,신재생에너지 산업용 고온600 밸브의 IoT 기반 일체형 컨트롤러,,,,고온 밸브;지능형 제어기;진단형 제어기;태양열 발전;신재생 에너지;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000027642,1425119856,신재생에너지 산업용 고온600 밸브의 IoT 기반 일체형 컨트롤러,(주)미래엔지니어링,김**,I,20221114,,
2248108185,4,20221102,2011,TRKO201300030264,(주)미래엔지니어링,경기도내 소규모 상수시설의 정수처리 기술개발,Development of treatment system for smallscale water treatment plants in Gyeonggi province,III 연구의 내용 및 범위실험실 규모의 Lab Test를 이용하여 막분리 정수처리 시스템과 전해수 살균장치의 운전에서 발생할 수 있는 문제점을 파악하여 보다 향상된 성능을 가지는,III Research scopeThe plan is to investigate treatment processes with a pilot plant in order to find,,,표지  ... 1최종보고서  ... 4제출문  ... 5결과활용방안  ... 6요약문  ... 8SUMMARY  ... 11CONTENTS  ... 14목차  ... 15제 1 장,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201300030264,1485009168,경기도내 소규모 상수시설의 정수처리 기술개발,미래엔지니어링,주**,I,20221114,,
2248108185,5,20221102,2019,TRKO201900010316,(주)미래엔지니어링,마이크로버블에 의한 질산화탈질 단일반응시스템 개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900010316,1425113166,마이크로버블에 의한 질산화탈질 단일반응시스템 개발,(주)미래엔지니어링,주**,I,20221114,,
2248108185,6,20221102,2003,TRKO200500022575,(주)미래엔지니어링,다채널 파장 다중화기 접속용 광부품개발,Development of optical interconnection component for DWDM,가 다채널 파장다중화기 접속용 광부품1 개발규격 설정가 선행기술 분석나 규격 설정2 구조 설계가 규격 설정나 구조 및 chase 설계다 구조 설계 및 해석라 Chase 제작3 재료,A Optical Interconnection Component for DWDM1 Establishment of Standarda Analysis of Preceding Techn,,,표지 ...1제출문 ...3요약문 ...4SUMMARY ...9CONTENTS ...13목차 ...16제1장 서론 ...19 제1절 연구개요 ...19  1.연구개발 목표 ...1,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO200500022575,1440000027,다채널 파장 다중화기 접속용 광부품개발,(주)미래엔지니어링,박**,I,20221114,,
2248108185,7,20221102,2017,TRKO201900008675,(주)미래엔지니어링,다양한 전도성 액체의 특수 고온용 액위 제어 센서,,,,고온;액위;레벨;용융금속;소듐;,High temperature;liquid level;level;molten metal;sodium;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900008675,1425104284,다양한 전도성 액체의 특수 고온용 액위 제어 센서,(주)미래엔지니어링,김**,I,20221114,,
2248108185,8,20221102,2019,TRKO202000025752,(주)미래엔지니어링,마이크로버블에 의한 질산화탈질 단일반응시스템 개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000025752,1425124407,마이크로버블에 의한 질산화탈질 단일반응시스템 개발,(주)미래엔지니어링,주**,I,20221114,,
1048108186,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1058108187,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1058108188,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1058708189,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1060808190,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1140808191,1,20221103,2018,TRKO202000026076,에스엠테크(주),바이오디젤 부산물을 이용한 반응제어형 비소성 콘크리트 촉진제 개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000026076,1425124079,바이오디젤 부산물을 이용한 반응제어형 비소성 콘크리트 촉진제 개발,(주)에스엠테크,고**,I,20221114,,
1140808191,2,20221103,2019,TRKO202000026436,에스엠테크(주),카메라 분리형 차량용 ADAS HUB ECU개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000026436,1425122904,카메라 분리형 차량용 ADAS HUB ECU개발,에스엠테크 주식회사,박**,I,20221114,,
1140808191,3,20221103,2019,TRKO201900011136,에스엠테크(주),카메라 분리형 차량용 ADAS HUB ECU개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900011136,1425115800,카메라 분리형 차량용 ADAS HUB ECU개발,에스엠테크 주식회사,박**,I,20221114,,
1140808191,4,20221103,2018,TRKO201900010719,에스엠테크(주),바이오디젤 부산물을 이용한 반응제어형 비소성 콘크리트 촉진제 개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900010719,1425112686,바이오디젤 부산물을 이용한 반응제어형 비소성 콘크리트 촉진제 개발,(주)에스엠테크,정**,I,20221114,,
1140808191,5,20221103,2014,TRKO201500015819,에스엠테크(주),내 마모성을 높인 전투화신발창 성형 작업공정의 자동화 기술,,개발목표계획 전투화신발창는 군인의 발을 보호 함과 동시에 미끄럼 방지기능인 논슬립Nonslip 수단이 구비되어 도보 및 각종 다양한 훈련등으로 인해 발생될수 있는 돌발상황 및 사고,,전투화;신발창;고무;성형 작업;생산성;,,표지... 1최종보고서제출서... 2중소기업 기술개발사업 최종보고서... 3제출문... 4요약서초록... 5목차... 7제1장. 서론... 8 제1절. 기술개발의 필요성... 8 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500015819,1425082037,내 마모성을 높인 전투화신발창 성형 작업공정의 자동화 기술,에스엠테크(주),심**,I,20221114,,
1140808191,6,20221103,2013,TRKO201600008380,에스엠테크(주),Vortex Tube를 이용한 박막의 표면특성 개선 및 고경도 카본 박막 코팅,,,,,DLC;vortex tube;diamond like carbon;,표지 ... 1제 출 문 ... 2요 약 서 초 록 ... 3목차 ... 5제 1 장. 서 론 ... 7 제 1 절 배경 ... 7 제 2 절 자료조사 ... 7  21. DLC란,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600008380,1425072213,Vortex Tube를 이용한 박막의 표면특성 개선 및 고경도 카본 박막 코팅,에스엠테크,김**,I,20221114,,
1141308192,1,20221103,2017,TRKO201700012751,아이엠씨,전방향 주행 물류대차 제품 경쟁력 개선 기술개발,,,,전-방향 차량;산업용 물류카트;메카넘훨;산업용 운반차;4륜형 운반차;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201700012751,1425104725,전방향 주행 물류대차 제품 경쟁력 개선 기술개발,아이엠씨(IMC),여**,I,20221114,,
1141308192,2,20221103,2017,TRKO201900008637,아이엠씨,화물작업과 고소작업을 단일장비로 구현할 수 있는 융합형 소형 물류기계 제품화 기술 개발,,,,스태커 오더피커 산업용대차 고소작업차 물류대차;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900008637,1425104266,화물작업과 고소작업을 단일장비로 구현할 수 있는 융합형 소형 물류기계 제품화 기술 개발,아이엠씨(IMC),여**,I,20221114,,
1191808193,1,20221103,2017,TRKO201800035860,대건테크,고속고정밀 금속 3D 프린팅 장비 기술 개발 및 사업화,Development and commercialization of highspeedhighprecision metal 3D printing equipment technology,,,파우더 베드 퓨전;적층 가공;레이저 용융;금속 소재;금속 파우더;,,표지... 1제출문... 2연차보고서 초록... 3. 당해년도 추진 현황... 9 1. 사업화 추진 일정... 9 2. 당해년도 추진 실적... 10. 과제 수행결과1차년도... ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201800035860,1711046862,고속고정밀 금속 3D 프리팅 장비 기술 개발 및 사업화,㈜ 대건테크,김**,I,20221114,,
1191808193,2,20221103,2020,TRKO202000008994,대건테크,카트리지 교체 방식을 적용한 Fused Filament Fabrication 3D 프린터의 개발 및 제품화,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000008994,1425133982,카트리지 교체 방식을 적용한 Fused Filament Fabrication 3D 프린터의 개발 및 제품화,(주)대건테크,김**,I,20221114,,
1191808193,3,20221103,2017,TRKO201800040551,대건테크,PEEK 소재의 의료용 보조기구 제작을 위한 PBF방식의 장비 및 전용 SW 개발,,,,Powder bed Fusion방식;Peek소재;3D프린터;,Laser sinter;,표지... 1제 출 문... 2기술개발사업 최종보고서 초록... 3기술개발사업 주요 연구성과... 17목차... 22제 1 장 서론... 23 제 1 절 과제의 개요... 23제 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201800040551,1415147157,PEEK 소재의 의료용 보조기구 제작을 위한 PBF방식의 장비 및 전용 SW 개발,(주)대건테크,김**,I,20221114,,
1198608194,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1208708195,1,20221102,2012,TRKO201300030453,(주)이음파트너스,서울디지털산업단지 디자인 가이드라인 개발,,,,편의;디지털;산업단지;도시;활성화;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201300030453,1415117505,서울디지털산업단지 디자인 가이드라인 개발,이음파트너스,안**,I,20221114,,
1208708195,2,20221102,2012,TRKO201400009106,(주)이음파트너스,서울디지털산업단지 디자인 가이드라인 개발,,,,디지털;산업단지;도시;활성화;편의;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201400009106,1415117505,서울디지털산업단지 디자인 가이드라인 개발,이음파트너스,안**,I,20221114,,
1208708195,3,20221102,2020,TRKO202000005578,(주)이음파트너스,사회안전망 기반 성범죄 예방 및 불안해소를 위한 서비스디자인,,,,서비스디자인;셉테드;범죄예방;성범죄;수요자중심 솔루션;사회문제해결 디자인;,,표지  ... 1제 출 문  ... 2기술개발사업 최종보고서 초록  ... 3기술개발사업 주요 연구성과  ... 10목차  ... 19제1장 서론  ... 21제1절 과제의 개요 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000005578,1415164362,사회안전망 기반 성범죄 예방 및 불안해소를 위한 서비스디자인,(주)이음파트너스,안**,I,20221114,,
1218108196,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1378608197,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1418108198,1,20221102,2019,TRKO202000026096,피엘네트웍스,Fast LoRa 기반의 LPWA 게이트웨이 개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000026096,1425124059,Fast LoRa 기반의 LPWA 게이트웨이 개발,(주)피엘네트웍스,박**,I,20221114,,
1418108198,2,20221102,2019,TRKO201900011080,피엘네트웍스,Fast LoRa 기반의 LPWA 게이트웨이 개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900011080,1425116055,Fast LoRa 기반의 LPWA 게이트웨이 개발,(주)피엘네트웍스,박**,I,20221114,,
1448108199,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1748808200,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
2108108201,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2208608202,1,20221102,2004,TRKO201000016642,(주)이너버스,네트워크 관리용 방화벽 로그분석기,,가 연구개발 내용본 과제는 각 방화벽의 로그를 분석하여 공격자의 추적과 보안정책의 재정립 네트워크 활용도 향상을 가능하게 하는 네트워크 방화벽 로그분석기의 개발을 목표로 한다 이를,,,,표지 ...1제출문 ...3요약문 ...4목차 ...10제1장 서 론 ...12 제1절 개요 ...12 제2절 시장현황 ...15제2장 연구 현황 및 개발 개요 ...18 제1절 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201000016642,1440000292,네트워크 관리용 방화벽 로그분석기 개발,이너버스,이**,I,20221114,,
2208608202,2,20221102,2007,TRKO201000018121,(주)이너버스,분산환경에서 ASP모델을 적용한 이종의 방화벽 시스템에 대한 통합로그수집 및 분석 시스템 개발,A study on Development of ASP Modelbased Integrated Log Collection and Analysis System for Heterogen,본 연구에서 제안하는 ASP모델을 적용한 이종의 방화벽 시스템에 대한 통합로그 수집 및 분석시스템이다 관제 기능을 수행하는 통합로그분석시스템은 크게 통합로그관리자에게 관리대상 고객,The technical guideline of information system construction and operation of Ministry of Information ,,,표지 ...1제출문 ...3요약문 ...4SUMMARY ...11CONTENTS ...13목차 ...15제1장 서론 ...17 제1절 기술개발의 개요 ...17 제2절 국내외 기술,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201000018121,1440002047,분산환경에서ASP모델을적용한이종의방화벽시스템에대한통합로그수집및분석시스템개발,(주)이너버스,이**,I,20221114,,
2668108203,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
3328108204,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
3550808205,1,20221102,2015,TRKO201600005264,디원,"Large Mode Area Fiber 도파로이용 RED, GREENR, BLUE Laser 결합을 위한 RGB Laser Combiner 개발",,,,광섬유도파로;적색레이저;녹색레이저;청색레이저;레이저결합기;,LMA Fiber;Red Laser;Green Laser;Blue Laser;Combiner;,표지 ... 1중소기업 기술개발사업 최종보고서 ... 2제 출 문 ... 3요 약 서 ... 4목차 ... 5제 1 장 개발기술의 개요 ... 6 제 1 절 기술개발개요 ... 6,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600005264,1425088544,"Large Mode Area Fiber 도파로이용 RED, GREENR, BLUE Laser 결합을 위한 RGB Laser Combiner 개발",디원,김**,I,20221114,,
3550808205,2,20221102,2018,TRKO201900011645,디원,Multi Wavelength Package LED 광원을 적용한 피부미용 및 피부질환개선용 LED Mask 개발,,,,엘이디;마스크;거치대;파장;제어기;,LED;Mask;Cradle;Wavelength;Controller;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900011645,1425109818,Multi Wavelength Package LED 광원을 적용한 피부미용 및 피부질환개선용 LED Mask 개발,디원,김**,I,20221114,,
3550808205,3,20221102,2016,TRKO201800011834,디원,9001600nm 대역 광학분석용 7Channel IR LED 파장결합기 소자 및 광원 Module 개발,,,,적외선광원;할로겐광원;적외선엘이디;광섬유도파로;파장 결합기;,Infrared Source;Halogen Lamp;Infra LED;Optical Fiber;Wavelength Combiner;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201800011834,1425094086,9001600nm 대역 광학분석용 7Channel IR LED 파장결합기 소자 및 광원 Module 개발,디원,김**,I,20221114,,
3550808205,4,20221102,2017,TRKO201900007442,디원,"가시광Visible 영역 분석을 위한 4xx, 5xx, 6xx nm Singlemode Laser WDM 소자 제작 System 및 Device 소자 개발",,,,가시광;단일모드;파장분활기;다중모드;광섬유;,Visible optic;Single-mode;WDM;Multi-mode;Optical Fiber;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900007442,1425102792,"가시광Visible 영역 분석을 위한 4xx, 5xx, 6xx nm Singlemode Laser WDM 소자 제작 System 및 Device 소자 개발",디원,김**,I,20221114,,
3550808205,5,20221102,2015,TRKO201500011466,디원,Fiber Laser Splitter 생산성 향상을 위한 Vacuum Fiber Holder 공정개선 기술개발,,,,파이버레이저;광섬유도파로;레이저분배기;기계식홀더;진공식홀더;,Fiber Laser;Optical Fiber;Laser Splitter;Mechanical Holder;Vacuum Holder;,표지 ... 1중소기업 기술개발사업 최종보고서 ... 2제 출 문 ... 3요 약 서 초 록 ... 4목 차 ... 5제 1 장 개발기술의 개요 ... 6 제 1 절 기술개발개요 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500011466,1425086642,Fiber Laser Splitter 생산성 향상을 위한 Vacuum Fiber Holder 공정개선 기술개발,디원,김**,I,20221114,,
4088108206,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
4158108207,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
4178108208,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
4488808209,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
5068508210,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
5298708211,1,20221103,2018,TRKO201900010143,다름인터내셔널,수선화의 효능을 이용한 스킨케어제품 개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900010143,1425110477,수선화의 효능을 이용한 스킨케어제품 개발,다름인터내셔널,임**,I,20221114,,
5488608212,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
5878808213,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
6158108214,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
8308708215,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
8358808216,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
1058608217,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2048608218,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
2108108219,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
4168108220,1,20221102,2018,TRKO201900010238,세종산업,난연성 폐스티로폼 재활용 기술개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900010238,1425110545,난연성 폐스티로폼 재활용 기술 개발,주식회사 세종산업,변**,I,20221114,,
