사업자등록번호,순번,데이터수집일자,국내출원번호,DOCDB패밀리ID,DOCDB출원국가코드,DOCDB출원일자,DOCDB출원종류코드,DOCDB출원번호,DOCDB공보국가코드,DOCDB공보일자,DOCDB공보종류코드,DOCDB공보번호,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
2148609298,2,20220515,1020030029358,,,,,,,,,,I,20221114,,
2148609298,3,20220515,1020170047475,,,,,,,,,,I,20221114,,
2148609298,4,20220515,1020140080679,,,,,,,,,,I,20221114,,
2148609298,5,20220515,1020170064795,,,,,,,,,,I,20221114,,
2148609298,6,20220515,1020150001152,,,,,,,,,,I,20221114,,
2148609298,7,20220515,1020160114459,,,,,,,,,,I,20221114,,
2148609298,8,20220515,1020170013978,,,,,,,,,,I,20221114,,
2148809299,1,20220515,,,,,,,,,,,I,20221114,,
3308809300,1,20220522,,,,,,,,,,,I,20221114,,
3468609301,1,20220522,,,,,,,,,,,I,20221114,,
3532409302,1,20221102,,,,,,,,,,,I,20221114,,
4018109303,1,20220522,,,,,,,,,,,I,20221114,,
4022109304,1,20220522,,,,,,,,,,,I,20221114,,
4028109305,1,20220522,,,,,,,,,,,I,20221114,,
4028109306,1,20220522,1020100061418,,,,,,,,,,I,20221114,,
4028109306,2,20220522,1020190166514,,,,,,,,,,I,20221114,,
4028109306,3,20220522,1020190169508,,,,,,,,,,I,20221114,,
4638109307,1,20220525,,,,,,,,,,,I,20221114,,
5118809308,1,20220531,1020200105675,,,,,,,,,,I,20221114,,
5158109309,1,20220531,2020030040471,,,,,,,,,,I,20221114,,
5158109309,2,20220531,3020160051812,,,,,,,,,,I,20221114,,
5158109309,3,20220531,1020190116699,,,,,,,,,,I,20221114,,
5158109309,4,20220531,1020210071188,,,,,,,,,,I,20221114,,
5188109310,1,20220531,,,,,,,,,,,I,20221114,,
6058109311,1,20220603,1020070039282,,,,,,,,,,I,20221114,,
6131409312,1,20220604,,,,,,,,,,,I,20221114,,
7078609313,1,20220605,1020160125186,,,,,,,,,,I,20221114,,
7078609313,2,20220605,1020150180819,59057362,KR,20161216,W,2016014766,WO,20170622,A1,2017105119,I,20221114,,
7912209314,1,20220605,2020000031322,,,,,,,,,,I,20221114,,
7912209314,2,20220605,2020010023098,,,,,,,,,,I,20221114,,
7912209314,3,20220605,2020010026352,,,,,,,,,,I,20221114,,
7912209314,4,20220605,1020050022227,,,,,,,,,,I,20221114,,
7912209314,5,20220605,1020060007752,,,,,,,,,,I,20221114,,
7912209314,6,20220605,1020130108644,,,,,,,,,,I,20221114,,
7968109315,1,20220605,1020210069024,,,,,,,,,,I,20221114,,
8204409316,1,20220605,,,,,,,,,,,I,20221114,,
8798109317,1,20220606,1020150016878,,,,,,,,,,I,20221114,,
8798109317,2,20220606,3020150010460,,,,,,,,,,I,20221114,,
8798109317,3,20220606,3020190011629,,,,,,,,,,I,20221114,,
8798109317,4,20220606,1020190029428,,,,,,,,,,I,20221114,,
1058609318,1,20220428,,,,,,,,,,,I,20221114,,
1010109319,1,20220427,3020090026582,,,,,,,,,,I,20221114,,
1010109319,2,20220427,3020090039804,,,,,,,,,,I,20221114,,
1010109319,3,20220427,3020090047534,,,,,,,,,,I,20221114,,
1010109319,4,20220427,3020090056356,,,,,,,,,,I,20221114,,
1010109319,5,20220427,1020110046370,,,,,,,,,,I,20221114,,
1010109319,6,20220427,1020140194658,56284494,US,20150619,A,201515541302,US,20171207,A1,2017348998,I,20221114,,
1010109319,7,20220427,1020140194658,56284494,KR,20150619,W,2015006258,WO,20160707,A1,2016108362,I,20221114,,
1010109319,8,20220427,3020160031929,,,,,,,,,,I,20221114,,
1010109319,9,20220427,3020170031986,,,,,,,,,,I,20221114,,
1010109319,10,20220427,3020170036747,,,,,,,,,,I,20221114,,
1058509320,1,20220428,,,,,,,,,,,I,20221114,,
1168109321,1,20220509,,,,,,,,,,,I,20221114,,
1050809322,1,20220428,,,,,,,,,,,I,20221114,,
2208809323,1,20220516,,,,,,,,,,,I,20221114,,
3128609324,1,20220520,1020100073804,,,,,,,,,,I,20221114,,
3128609324,2,20220520,1020160040982,,,,,,,,,,I,20221114,,
3128609324,3,20220520,1020180085640,65276973,KR,20190328,A,20190035772,KR,20200110,B1,102064387,I,20221114,,
3128609324,4,20220520,1020180085640,65276973,KR,20190328,A,20190035772,KR,20190408,A,20190038505,I,20221114,,
3128609324,5,20220520,1020110038682,46717363,US,20111026,A,201113282256,US,20121025,A1,2012270833,I,20221114,,
3128609324,6,20220520,1020110038682,46717363,US,20111026,A,201113282256,US,20150602,B2,9044044,I,20221114,,
3128609324,7,20220520,1020170032217,63706271,CN,20180315,A,201810214265,CN,20181009,A,108619016,I,20221114,,
3128609324,8,20220520,1020120005762,,,,,,,,,,I,20221114,,
3128609324,9,20220520,1020190078007,,,,,,,,,,I,20221114,,
3128609324,10,20220520,3020120028264,,,,,,,,,,I,20221114,,
2248809325,1,20220517,1020180158779,,,,,,,,,,I,20221114,,
2248809325,2,20220517,1020180103466,,,,,,,,,,I,20221114,,
2248809325,3,20220517,1020170132546,,,,,,,,,,I,20221114,,
2248809325,4,20220517,1020160064596,,,,,,,,,,I,20221114,,
2248809325,5,20220517,1020190109417,,,,,,,,,,I,20221114,,
2248809325,6,20220517,1019990062066,,,,,,,,,,I,20221114,,
2248809325,7,20220517,1020120109890,,,,,,,,,,I,20221114,,
2248809325,8,20220517,3020000033058,,,,,,,,,,I,20221114,,
2248809325,9,20220517,1020020049436,,,,,,,,,,I,20221114,,
2248809325,10,20220517,1020200008585,,,,,,,,,,I,20221114,,
1100109326,1,20220509,,,,,,,,,,,I,20221114,,
3935009327,1,20220522,,,,,,,,,,,I,20221114,,
6098109328,1,20220603,2020050002800,,,,,,,,,,I,20221114,,
6098109328,2,20220603,1020110043919,,,,,,,,,,I,20221114,,
6098109328,3,20220603,1020130012759,,,,,,,,,,I,20221114,,
6098109328,4,20220603,3020130006180,,,,,,,,,,I,20221114,,
6098109328,5,20220603,3020130006325,,,,,,,,,,I,20221114,,
6098109328,6,20220603,1020140054197,,,,,,,,,,I,20221114,,
6098109328,7,20220603,3020140026273,,,,,,,,,,I,20221114,,
6098109328,8,20220603,1020140041324,,,,,,,,,,I,20221114,,
1248709329,1,20220510,,,,,,,,,,,I,20221114,,
1938809330,1,20220514,,,,,,,,,,,I,20221114,,
2148609331,1,20220515,,,,,,,,,,,I,20221114,,
2178109332,1,20220516,,,,,,,,,,,I,20221114,,
2618109333,1,20220518,,,,,,,,,,,I,20221114,,
2808109334,1,20220518,,,,,,,,,,,I,20221114,,
3058609335,1,20220520,,,,,,,,,,,I,20221114,,
3068109336,1,20220520,,,,,,,,,,,I,20221114,,
3108109337,1,20220520,,,,,,,,,,,I,20221114,,
4288709338,1,20220525,,,,,,,,,,,I,20221114,,
4608709339,1,20220525,1020190117194,,,,,,,,,,I,20221114,,
4878609340,1,20220525,2020070003692,,,,,,,,,,I,20221114,,
5038109341,1,20220526,,,,,,,,,,,I,20221114,,
5068109342,1,20220530,,,,,,,,,,,I,20221114,,
5188709343,1,20220531,,,,,,,,,,,I,20221114,,
6778609344,1,20220605,,,,,,,,,,,I,20221114,,
7188109345,1,20220605,1020170109228,,,,,,,,,,I,20221114,,
7188109345,2,20220605,1020170018569,,,,,,,,,,I,20221114,,
7188109345,3,20220605,3020190001265,,,,,,,,,,I,20221114,,
7188109345,4,20220605,1020190048398,,,,,,,,,,I,20221114,,
7248809346,1,20220605,1020170153756,,,,,,,,,,I,20221114,,
7248809346,2,20220605,1020200100733,,,,,,,,,,I,20221114,,
7248809346,3,20220605,1020210023074,,,,,,,,,,I,20221114,,
8198609347,1,20220605,,,,,,,,,,,I,20221114,,
8478809348,1,20220605,,,,,,,,,,,I,20221114,,
8748109349,1,20220606,,,,,,,,,,,I,20221114,,
2138109350,1,20220515,1020180013727,,,,,,,,,,I,20221114,,
2138109350,2,20220515,1020030001728,,,,,,,,,,I,20221114,,
2138109350,3,20220515,1020030001726,,,,,,,,,,I,20221114,,
2138109350,4,20220515,1020030054465,,,,,,,,,,I,20221114,,
2138109350,5,20220515,1020030054466,,,,,,,,,,I,20221114,,
2138109350,6,20220515,1020040054830,35899525,JP,20040914,A,2004266751,JP,20060202,A,2006033784,I,20221114,,
2138109350,7,20220515,1020050046464,,,,,,,,,,I,20221114,,
2138109350,8,20220515,1020050046454,,,,,,,,,,I,20221114,,
2138109350,9,20220515,1020050046455,,,,,,,,,,I,20221114,,
2138109350,10,20220515,1020060018443,,,,,,,,,,I,20221114,,
1208609351,1,20221102,,,,,,,,,,,I,20221114,,
1328109352,1,20220512,,,,,,,,,,,I,20221114,,
1208109353,1,20220509,1020180156056,71021525,CN,20190108,A,201910017120,CN,20200616,A,111292424,I,20221114,,
1208109353,2,20220509,1020150167644,,,,,,,,,,I,20221114,,
1208109353,3,20220509,1020150008675,,,,,,,,,,I,20221114,,
1208109353,4,20220509,1020130108694,,,,,,,,,,I,20221114,,
1208109353,5,20220509,1020140126256,,,,,,,,,,I,20221114,,
1208109353,6,20220509,1020170161263,66849892,CN,20171213,A,201711328562,CN,20190604,A,109838658,I,20221114,,
1208109353,7,20220509,1020150131503,,,,,,,,,,I,20221114,,
1208109353,8,20220509,1020170144760,,,,,,,,,,I,20221114,,
1208109353,9,20220509,1020160168267,,,,,,,,,,I,20221114,,
1208109353,10,20220509,1020050069644,,,,,,,,,,I,20221114,,
1058609354,1,20220428,,,,,,,,,,,I,20221114,,
1058609355,1,20220428,,,,,,,,,,,I,20221114,,
1191209356,1,20220509,,,,,,,,,,,I,20221114,,
3128109357,1,20220520,,,,,,,,,,,I,20221114,,
3148109358,1,20220521,1020160140971,,,,,,,,,,I,20221114,,
3148109358,2,20220521,1020180102236,,,,,,,,,,I,20221114,,
3148109359,1,20220521,,,,,,,,,,,I,20221114,,
3518109360,1,20221102,,,,,,,,,,,I,20221114,,
1018609361,1,20221103,,,,,,,,,,,I,20221114,,
1078109362,1,20220428,1020160103847,,,,,,,,,,I,20221114,,
1078109362,2,20220428,1020130168855,,,,,,,,,,I,20221114,,
1078109362,3,20220428,1020160081330,,,,,,,,,,I,20221114,,
1078109362,4,20220428,1020150091266,,,,,,,,,,I,20221114,,
1078109362,5,20220428,1020180076194,,,,,,,,,,I,20221114,,
1078109362,6,20220428,1020190030077,,,,,,,,,,I,20221114,,
1078109362,7,20220428,1020180035989,,,,,,,,,,I,20221114,,
1078109362,8,20220428,1020190144550,,,,,,,,,,I,20221114,,
1078109362,9,20220428,1020190055042,,,,,,,,,,I,20221114,,
2118709363,1,20220515,,,,,,,,,,,I,20221114,,
2148709364,1,20220515,,,,,,,,,,,I,20221114,,
2148709365,1,20220515,,,,,,,,,,,I,20221114,,
2158109366,1,20220515,,,,,,,,,,,I,20221114,,
4088109367,1,20220523,,,,,,,,,,,I,20221114,,
4089009368,1,20220523,1020150115142,,,,,,,,,,I,20221114,,
4089009368,2,20220523,1020170079639,,,,,,,,,,I,20221114,,
4168109369,1,20220524,,,,,,,,,,,I,20221114,,
6218609370,1,20220604,,,,,,,,,,,I,20221114,,
6258109371,1,20220604,,,,,,,,,,,I,20221114,,
6268809372,1,20220604,,,,,,,,,,,I,20221114,,
7828109373,1,20220605,3020170030057,,,,,,,,,,I,20221114,,
7828109373,2,20220605,3020170031976,,,,,,,,,,I,20221114,,
7828109373,3,20220605,3020190007202,,,,,,,,,,I,20221114,,
8118709374,1,20220605,,,,,,,,,,,I,20221114,,
8128709375,1,20220605,3020200061815,,,,,,,,,,I,20221114,,
8128709375,2,20220605,3020200061816,,,,,,,,,,I,20221114,,
8128709375,3,20220605,3020200061817,,,,,,,,,,I,20221114,,
8128709375,4,20220605,3020210047881,,,,,,,,,,I,20221114,,
8398109376,1,20220605,,,,,,,,,,,I,20221114,,
1138109377,1,20220509,,,,,,,,,,,I,20221114,,
2018609378,1,20220514,,,,,,,,,,,I,20221114,,
2208609379,1,20220516,,,,,,,,,,,I,20221114,,
4028109380,1,20220522,1020190087039,,,,,,,,,,I,20221114,,
4028109380,2,20220522,1020190127486,,,,,,,,,,I,20221114,,
1101709381,1,20220509,,,,,,,,,,,I,20221114,,
1068609382,1,20220428,,,,,,,,,,,I,20221114,,
1108109383,1,20220509,,,,,,,,,,,I,20221114,,
1128109384,1,20220509,,,,,,,,,,,I,20221114,,
1228109385,1,20221103,,,,,,,,,,,I,20221114,,
1228109386,1,20220509,1020090057804,,,,,,,,,,I,20221114,,
1228109386,2,20220509,1020150076552,,,,,,,,,,I,20221114,,
1228109386,3,20220509,1020090057803,,,,,,,,,,I,20221114,,
1228109386,4,20220509,1020090057807,,,,,,,,,,I,20221114,,
1242709387,1,20220509,,,,,,,,,,,I,20221114,,
1408109388,1,20220513,1020160052618,,,,,,,,,,I,20221114,,
1408109388,2,20220513,1020200046802,77127500,KR,20200619,W,2020007972,WO,20211021,A1,2021210726,I,20221114,,
1408109388,3,20220513,1020170124823,65901642,KR,20180521,W,2018005760,WO,20190404,A1,2019066185,I,20221114,,
1408109388,4,20220513,1020180079558,,,,,,,,,,I,20221114,,
1408109388,5,20220513,1020120136588,,,,,,,,,,I,20221114,,
1408109388,6,20220513,1020180074774,65367501,SG,20190108,A,11202003133V,SG,20200528,A,11202003133V,I,20221114,,
1408109388,7,20220513,1020180074774,65367501,PH,20200331,A,12020550192,PH,20210301,A1,12020550192,I,20221114,,
1408109388,8,20220513,1020180074774,65367501,JP,20190108,A,2020509050,JP,20201105,A,2020531978,I,20221114,,
1408109388,9,20220513,1020180074774,65367501,US,20190108,A,201916638464,US,20210408,A1,2021105588,I,20221114,,
1408109388,10,20220513,1020180074774,65367501,EP,20190108,A,19826605,EP,20210505,A1,3817409,I,20221114,,
2048109389,1,20220514,,,,,,,,,,,I,20221114,,
3758609390,1,20221103,,,,,,,,,,,I,20221114,,
4088509391,1,20220523,,,,,,,,,,,I,20221114,,
5088809392,1,20220531,3020190041503,,,,,,,,,,I,20221114,,
5088809392,2,20220531,1020160177294,,,,,,,,,,I,20221114,,
5088809392,3,20220531,1020120052557,,,,,,,,,,I,20221114,,
5158109393,1,20220531,1020100007431,,,,,,,,,,I,20221114,,
5158109393,2,20220531,1020150132243,,,,,,,,,,I,20221114,,
5158109393,3,20220531,1020200050803,,,,,,,,,,I,20221114,,
5508109394,1,20220531,2020160003757,,,,,,,,,,I,20221114,,
5508109394,2,20220531,1020190031989,,,,,,,,,,I,20221114,,
5518109395,1,20220531,,,,,,,,,,,I,20221114,,
5618809396,1,20220531,,,,,,,,,,,I,20221114,,
6058509397,1,20220603,,,,,,,,,,,I,20221114,,
6058609398,1,20220603,1020100069677,,,,,,,,,,I,20221114,,
6058609398,2,20220603,1020110094205,,,,,,,,,,I,20221114,,
6058609398,3,20220603,3020110041275,,,,,,,,,,I,20221114,,
6058609398,4,20220603,1020110142965,,,,,,,,,,I,20221114,,
6208109399,1,20220604,3020180002712,,,,,,,,,,I,20221114,,
6208109399,2,20220604,3020180037039,,,,,,,,,,I,20221114,,
6208109399,3,20220604,3020180037032,,,,,,,,,,I,20221114,,
6208109399,4,20220604,1020190055427,,,,,,,,,,I,20221114,,
6218609400,1,20220604,,,,,,,,,,,I,20221114,,
6288109401,1,20220604,,,,,,,,,,,I,20221114,,
8708609402,1,20220605,1020160100574,58017408,US,20150818,A,201514828628,US,20170221,B1,9574046,I,20221114,,
8708609402,2,20220605,1020160100574,58017408,US,20150818,A,201514828628,US,20170223,A1,2017051102,I,20221114,,
8708609402,3,20220605,1020160100574,58017408,CN,20160808,A,201610642864,CN,20190222,B,106467606,I,20221114,,
8708609402,4,20220605,1020160100574,58017408,CN,20160808,A,201610642864,CN,20170301,A,106467606,I,20221114,,
8708609402,5,20220605,1020160100574,58017408,TW,20160802,A,105124522,TW,20180321,B,I618729,I,20221114,,
8708609402,6,20220605,1020160100574,58017408,TW,20160802,A,105124522,TW,20170301,A,201708301,I,20221114,,
8708609402,7,20220605,1020160100574,58017408,JP,20160804,A,2016153651,JP,20190227,B2,6474765,I,20221114,,
8708609402,8,20220605,1020160100574,58017408,JP,20160804,A,2016153651,JP,20170223,A,2017039914,I,20221114,,
8708609402,9,20220605,1020160100574,58017408,JP,20181005,A,2018190132,JP,20190214,A,2019023307,I,20221114,,
8708609402,10,20220605,1020200076047,76553533,JP,20210621,A,2021102427,JP,20220106,A,2022002207,I,20221114,,
8838609403,1,20220606,1020180120037,,,,,,,,,,I,20221114,,
1058709404,1,20220428,,,,,,,,,,,I,20221114,,
1078809405,1,20220428,,,,,,,,,,,I,20221114,,
2118809406,1,20220515,,,,,,,,,,,I,20221114,,
2118809407,1,20220515,,,,,,,,,,,I,20221114,,
1228109408,1,20221103,,,,,,,,,,,I,20221114,,
2151609409,1,20220515,,,,,,,,,,,I,20221114,,
3018609410,1,20220519,,,,,,,,,,,I,20221114,,
3278109411,1,20220521,,,,,,,,,,,I,20221114,,
3608109412,1,20221103,,,,,,,,,,,I,20221114,,
1018609413,1,20220427,3020160030544,,,,,,,,,,I,20221114,,
1018609413,2,20220427,3020160032348,,,,,,,,,,I,20221114,,
1018609413,3,20220427,3020160032345,,,,,,,,,,I,20221114,,
1018609413,4,20220427,3020160032352,,,,,,,,,,I,20221114,,
1108109414,1,20220509,,,,,,,,,,,I,20221114,,
1198209415,1,20220509,,,,,,,,,,,I,20221114,,
1208709416,1,20221102,,,,,,,,,,,I,20221114,,
1258809417,1,20220510,,,,,,,,,,,I,20221114,,
4078109418,1,20220523,1020140142012,54346692,JP,20151015,A,2016544429,JP,20170209,A,2017504896,I,20221114,,
4078109418,2,20220523,1020140142012,54346692,JP,20151015,A,2016544429,JP,20170308,B2,6091718,I,20221114,,
4078109418,3,20220523,1020140142012,54346692,KR,20151015,W,2015010906,WO,20160428,A2,2016064136,I,20221114,,
4078109418,4,20220523,1020140142012,54346692,KR,20151015,W,2015010906,WO,20170105,A3,2016064136,I,20221114,,
4078109418,5,20220523,1020140142012,54346692,CN,20151015,A,201580029192,CN,20170510,A,106663275,I,20221114,,
4168509419,1,20220524,,,,,,,,,,,I,20221114,,
4708809420,1,20220525,,,,,,,,,,,I,20221114,,
5028609421,1,20220526,,,,,,,,,,,I,20221114,,
5148109422,1,20220531,,,,,,,,,,,I,20221114,,
5148809423,1,20220531,3020090046022,,,,,,,,,,I,20221114,,
5618709424,1,20220531,,,,,,,,,,,I,20221114,,
8148709425,1,20220605,,,,,,,,,,,I,20221114,,
8338709426,1,20220605,,,,,,,,,,,I,20221114,,
8458609427,1,20220605,,,,,,,,,,,I,20221114,,
1078709428,1,20220428,,,,,,,,,,,I,20221114,,
1735209429,1,20220513,3019970004752,,,,,,,,,,I,20221114,,
1735209429,2,20220513,1020100128123,,,,,,,,,,I,20221114,,
1735209429,3,20220513,1020110000425,,,,,,,,,,I,20221114,,
1735209429,4,20220513,1020120023916,,,,,,,,,,I,20221114,,
1735209429,5,20220513,3020180000678,,,,,,,,,,I,20221114,,
2268109430,1,20220517,,,,,,,,,,,I,20221114,,
3018109431,1,20220519,,,,,,,,,,,I,20221114,,
3018609432,1,20220519,,,,,,,,,,,I,20221114,,
3018609433,1,20220519,1020190054197,,,,,,,,,,I,20221114,,
3128109434,1,20220520,,,,,,,,,,,I,20221114,,
1058709435,1,20220428,,,,,,,,,,,I,20221114,,
1108109436,1,20220509,,,,,,,,,,,I,20221114,,
1112809437,1,20220509,,,,,,,,,,,I,20221114,,
1168109438,1,20220509,,,,,,,,,,,I,20221114,,
1298609439,1,20220511,1020180168666,,,,,,,,,,I,20221114,,
1308109440,1,20220511,2020010020308,,,,,,,,,,I,20221114,,
1358609441,1,20220512,,,,,,,,,,,I,20221114,,
2158109442,1,20220515,,,,,,,,,,,I,20221114,,
3118709443,1,20220520,,,,,,,,,,,I,20221114,,
3128609444,1,20220520,,,,,,,,,,,I,20221114,,
4028109445,1,20220522,,,,,,,,,,,I,20221114,,
4908809446,1,20220525,,,,,,,,,,,I,20221114,,
5118109447,1,20220531,1020160077692,,,,,,,,,,I,20221114,,
6068609448,1,20220603,,,,,,,,,,,I,20221114,,
6678809449,1,20220604,1020090061137,,,,,,,,,,I,20221114,,
6808809450,1,20220605,,,,,,,,,,,I,20221114,,
7088109451,1,20220605,,,,,,,,,,,I,20221114,,
7508109452,1,20220605,,,,,,,,,,,I,20221114,,
8118809453,1,20220605,,,,,,,,,,,I,20221114,,
8808109454,1,20220606,,,,,,,,,,,I,20221114,,
1058609455,1,20220428,,,,,,,,,,,I,20221114,,
1148509456,1,20220509,3020180038271,,,,,,,,,,I,20221114,,
1178109457,1,20220509,3020100009797,,,,,,,,,,I,20221114,,
1178109457,2,20220509,3020100009796,,,,,,,,,,I,20221114,,
1178109457,3,20220509,3020110014349,,,,,,,,,,I,20221114,,
4778609458,1,20220525,1020150091455,,,,,,,,,,I,20221114,,
4778609458,2,20220525,1020150100864,,,,,,,,,,I,20221114,,
4778609458,3,20220525,1020180155771,,,,,,,,,,I,20221114,,
4778609458,4,20220525,1020190029257,,,,,,,,,,I,20221114,,
4778609458,5,20220525,1020190029245,,,,,,,,,,I,20221114,,
4778609458,6,20220525,3020190016314,,,,,,,,,,I,20221114,,
4778609458,7,20220525,1020190132920,,,,,,,,,,I,20221114,,
4778609458,8,20220525,1020200103814,,,,,,,,,,I,20221114,,
4778609458,9,20220525,1020200127800,,,,,,,,,,I,20221114,,
4778609458,10,20220525,1020200136318,,,,,,,,,,I,20221114,,
1368609459,1,20220512,1020190008028,,,,,,,,,,I,20221114,,
1368609459,2,20220512,3020210032072,,,,,,,,,,I,20221114,,
1448109460,1,20220513,,,,,,,,,,,I,20221114,,
2091209461,1,20220514,,,,,,,,,,,I,20221114,,
2118609462,1,20220515,1020100101794,,,,,,,,,,I,20221114,,
2118609462,2,20220515,1020140125937,,,,,,,,,,I,20221114,,
2118609462,3,20220515,1020190112830,,,,,,,,,,I,20221114,,
2118609462,4,20220515,1020200072889,,,,,,,,,,I,20221114,,
2118609462,5,20220515,1020210020427,,,,,,,,,,I,20221114,,
2118609462,6,20220515,1020210020428,,,,,,,,,,I,20221114,,
2158709463,1,20220515,1020100032864,,,,,,,,,,I,20221114,,
4128109464,1,20220524,3020180029990,,,,,,,,,,I,20221114,,
4128109464,2,20220524,3020210005047,,,,,,,,,,I,20221114,,
4128109464,3,20220524,3020210005046,,,,,,,,,,I,20221114,,
4158109465,1,20220524,,,,,,,,,,,I,20221114,,
4188109466,1,20220524,,,,,,,,,,,I,20221114,,
4928109467,1,20220525,,,,,,,,,,,I,20221114,,
5028109468,1,20220526,,,,,,,,,,,I,20221114,,
5068109469,1,20220530,1020110035773,,,,,,,,,,I,20221114,,
5108109470,1,20220531,,,,,,,,,,,I,20221114,,
5268109471,1,20220531,,,,,,,,,,,I,20221114,,
5378709472,1,20220531,2020050009925,,,,,,,,,,I,20221114,,
5378709472,2,20220531,3020050019304,,,,,,,,,,I,20221114,,
5378709472,3,20220531,3020050019302,,,,,,,,,,I,20221114,,
5378709472,4,20220531,3020050019303,,,,,,,,,,I,20221114,,
5378709472,5,20220531,3020050020929,,,,,,,,,,I,20221114,,
5378709472,6,20220531,2020050021467,,,,,,,,,,I,20221114,,
5378709472,7,20220531,2020050024753,,,,,,,,,,I,20221114,,
5998809473,1,20221102,,,,,,,,,,,I,20221114,,
6138109474,1,20220604,,,,,,,,,,,I,20221114,,
6938609475,1,20220605,,,,,,,,,,,I,20221114,,
1200109476,1,20220509,3020180011580,,,,,,,,,,I,20221114,,
1200109476,2,20220509,3020180011579,,,,,,,,,,I,20221114,,
1200109476,3,20220509,1020180121140,,,,,,,,,,I,20221114,,
1200109476,4,20220509,3020190006443,,,,,,,,,,I,20221114,,
1200109476,5,20220509,3020190030611,,,,,,,,,,I,20221114,,
1200109476,6,20220509,1020070034612,39216937,JP,20070614,A,2007157709,JP,20111130,B2,4824634,I,20221114,,
1200109476,7,20220509,1020070034612,39216937,JP,20110701,A,2011147721,JP,20150617,B2,5735363,I,20221114,,
1200109476,8,20220509,1020070034612,39216937,JP,20110701,A,2011147721,JP,20111117,A,2011231408,I,20221114,,
1200109476,9,20220509,1020070034612,39216937,US,20071128,A,94614507,US,20080828,A1,2008206560,I,20221114,,
1200109476,10,20220509,1020070034612,39216937,CN,20071127,A,200710194093,CN,20110216,B,101255589,I,20221114,,
2158609477,1,20220515,2020020002987,,,,,,,,,,I,20221114,,
2158609477,2,20220515,2020020002988,,,,,,,,,,I,20221114,,
2158609477,3,20220515,2020020003122,,,,,,,,,,I,20221114,,
2158609477,4,20220515,3020170028728,,,,,,,,,,I,20221114,,
2158609477,5,20220515,3020180060784,,,,,,,,,,I,20221114,,
2158609477,6,20220515,3020190008718,,,,,,,,,,I,20221114,,
2210609478,1,20220516,1020000014250,,,,,,,,,,I,20221114,,
2210609478,2,20220516,1020000060987,,,,,,,,,,I,20221114,,
2210609478,3,20220516,1019990062347,,,,,,,,,,I,20221114,,
2210609478,4,20220516,1020000060986,,,,,,,,,,I,20221114,,
2210609478,5,20220516,1020000060985,,,,,,,,,,I,20221114,,
2210609478,6,20220516,1020000030833,,,,,,,,,,I,20221114,,
2210609478,7,20220516,1020000061011,,,,,,,,,,I,20221114,,
2210609478,8,20220516,1020020075861,,,,,,,,,,I,20221114,,
2210609478,9,20220516,1020020064353,,,,,,,,,,I,20221114,,
2210609478,10,20220516,1020000061010,,,,,,,,,,I,20221114,,
1048609479,1,20220428,,,,,,,,,,,I,20221114,,
1058609480,1,20220428,,,,,,,,,,,I,20221114,,
1068609481,1,20220428,,,,,,,,,,,I,20221114,,
2078109482,1,20220514,1020090078705,,,,,,,,,,I,20221114,,
2078109482,2,20220514,3020040015368,,,,,,,,,,I,20221114,,
2078109482,3,20220514,1020170145983,,,,,,,,,,I,20221114,,
2078109482,4,20220514,1020100042592,,,,,,,,,,I,20221114,,
2078109482,5,20220514,1020090109518,,,,,,,,,,I,20221114,,
2078109482,6,20220514,3020100004053,,,,,,,,,,I,20221114,,
2078109482,7,20220514,3020170051355,,,,,,,,,,I,20221114,,
2078109482,8,20220514,1020120018001,,,,,,,,,,I,20221114,,
2078109482,9,20220514,1020180105742,,,,,,,,,,I,20221114,,
2208109483,1,20220516,,,,,,,,,,,I,20221114,,
3058109484,1,20220519,2019990023839,,,,,,,,,,I,20221114,,
3058109484,2,20220519,2019990023838,,,,,,,,,,I,20221114,,
3058109484,3,20220519,2020010016393,,,,,,,,,,I,20221114,,
5061709485,1,20220529,3020190016487,,,,,,,,,,I,20221114,,
5061709485,2,20220529,3020190016486,,,,,,,,,,I,20221114,,
5061709485,3,20220529,1020200139343,,,,,,,,,,I,20221114,,
5118109486,1,20220531,3020130066413,,,,,,,,,,I,20221114,,
5118109486,2,20220531,3020130066444,,,,,,,,,,I,20221114,,
5118109486,3,20220531,3020130066447,,,,,,,,,,I,20221114,,
5118109486,4,20220531,1020140013892,,,,,,,,,,I,20221114,,
5118109486,5,20220531,1020170053068,,,,,,,,,,I,20221114,,
5118109486,6,20220531,3020170046145,,,,,,,,,,I,20221114,,
5528609487,1,20220531,,,,,,,,,,,I,20221114,,
6238109488,1,20220604,,,,,,,,,,,I,20221114,,
6938109489,1,20220605,1020190045220,,,,,,,,,,I,20221114,,
6938109489,2,20220605,1020190048542,,,,,,,,,,I,20221114,,
2958109490,1,20220519,3020110009847,,,,,,,,,,I,20221114,,
2958109490,2,20220519,1020190028617,,,,,,,,,,I,20221114,,
2958109490,3,20220519,1020020050716,,,,,,,,,,I,20221114,,
2958109490,4,20220519,1020180159384,,,,,,,,,,I,20221114,,
2958109490,5,20220519,1020150115178,,,,,,,,,,I,20221114,,
2958109490,6,20220519,1020160094580,,,,,,,,,,I,20221114,,
2958109490,7,20220519,3020200032415,,,,,,,,,,I,20221114,,
