사업자등록번호,순번,데이터수집일자,출원번호,특허명,출원날짜,CPC번호,인용수,피인용수,발명자수,청구항수,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
2141109748,1,20220515,2019960035002,Ocr 전용 급지 트레이,19961022,G03G15/6594,,,1,6,I,20221114,,
2141109748,2,20220515,2020070006337,휴대폰의 힌지공 도색방지구,20070418,H04M1/0216,,,1,1,I,20221114,,
2141109748,3,20220515,1020070037653,다이캐스트 주조물의 런너 및 밀핀 버 제거장치,20070418,B22D17/20,2,4,1,1,I,20221114,,
2141109748,4,20220515,1020090057660,사출 성형물 가공용 금형장치,20090626,B29C45/2708,,,2,3,I,20221114,,
2141109748,5,20220515,1020100034241,가공기계의 피가공물 장착용 지그,20100414,,1,,1,4,I,20221114,,
2298709749,1,20220517,1020210012423,동영상의 공동 편집을 지원하는 동영상 편집 장치 및 방법,20210128,H04N21/854,2,,3,12,I,20221114,,
3908109750,1,20220521,1020180172007,설치 시공성이 향상된 신축이음장치 및 그 시공방법,20181228,E01D19/06,,,4,11,I,20221114,,
3908109750,2,20220521,1020200088861,미세균열 방지 그루빙 시공방법 및 미세균열 방지 그루빙 장치,20200717,E01C23/088,,,2,6,I,20221114,,
3908109750,3,20220521,1020200100382,방음터널의 패널결합장치,20200811,E01F8/0023,3,,1,4,I,20221114,,
1328609751,1,20220511,1020160164564,옵션층을 구비한 매트리스,20161205,A47C27/148,,,1,8,I,20221114,,
1328609751,2,20220511,1020160164567,통기성 및 온도둔감 특성을 향상시킨 연질 메모리폼 및 이의 제조방법,20161205,C08G18/7664,,,1,9,I,20221114,,
1328609751,3,20220511,1020170092956,기능성 접이식 매트리스,20170721,A47C27/001,,1,1,7,I,20221114,,
1328609751,4,20220511,1020170092964,교체 가능한 쿠션을 구비한 기능성 쿠션소파,20170721,A47C27/00,,,1,15,I,20221114,,
1328609751,5,20220511,1020170116073,구획된 탄성영역을 구비한 매트리스 및 이의 제조방법,20170911,A47C27/148,,,1,14,I,20221114,,
1328609751,6,20220511,1020170119496,필로우탑 매트리스 어셈블리,20170918,A47C27/002,,,1,10,I,20221114,,
1328609751,7,20220511,1020170152797,냉온풍 기능성 침대 매트리스,20171116,A47C21/044,,3,1,7,I,20221114,,
1328609751,8,20220511,1020180172582,감온 변색 기능을 포함한 침구형 폼의 제조방법,20181228,C08K5/09,,,1,4,I,20221114,,
1328609751,9,20220511,1020200109393,기능성 블록을 구비한 송풍 기반의 침대 매트리스,20200828,A47C21/044,,,1,9,I,20221114,,
1328609751,10,20220511,1020200109492,기능성 프레임을 구비한 송풍 기반의 침대 매트리스,20200828,A47C21/044,,,1,10,I,20221114,,
2018709752,1,20220514,,,,,,,,,I,20221114,,
2068609753,1,20220515,,,,,,,,,I,20221114,,
2148809754,1,20220516,,,,,,,,,I,20221114,,
2208809755,1,20220516,,,,,,,,,I,20221114,,
2293509756,1,20220517,2019980021227,비닐 하우스용 테이프,19981028,,,,1,1,I,20221114,,
4228809757,1,20220524,1020180140672,Pc 오픈 발코니,20181115,E04B1/003,,,5,6,I,20221114,,
4228809757,2,20220524,1020180154225,두께 가변형 이중벽체 및 그 시공방법,20181204,E04B2/8617,,,1,1,I,20221114,,
4228809757,3,20220524,1020210061200,프리캐스트 콘크리트 벽체를 이용한 내진성능 보강공법,20210512,E04H9/021,1,,2,7,I,20221114,,
3058509758,1,20220519,1020140132528,고주파 접합법으로 형성된 접합패턴선을 갖는 다운제품의 제조방법,20141001,A41H43/04,14,2,2,16,I,20221114,,
3058509758,2,20220519,1020140132529,고주파접합으로 형성된 패턴접합선을 갖는 다운제품용 이중원단의 제조장치,20141001,B32B37/1292,4,1,2,12,I,20221114,,
3058509758,3,20220519,1020150044314,고주파 접합법으로 형성된 접합패턴선을 갖는 다운제품,20150330,B29C65/8215,,,2,8,I,20221114,,
3058509758,4,20220519,1020150094248,고주파 접합법으로 형성된 접합패턴선을 갖는 다운제품 및 이의 제조방법,20150701,B29C66/729,2,,1,10,I,20221114,,
3058509758,5,20220519,1020150097933,고주파 접합법으로 형성된 접합패턴선을 이용한 직물의 무봉제 결합방법,20150709,B32B37/0076,2,,1,11,I,20221114,,
3058509758,6,20220519,1020180037665,바늘 패드 및 이를 포함하는 원단 집게,20180330,B65H3/22,,,3,10,I,20221114,,
3058509758,7,20220519,1020180077363,의류생산공장 스마트 모니터링 방법 및 시스템,20180703,G06Q50/10,,5,6,24,I,20221114,,
3058509758,8,20220519,1020190011337,의류 생산 공장의 생산 및 가동 최적화 방법 및 시스템,20190129,G06Q50/04,1,2,6,28,I,20221114,,
3058509758,9,20220519,1020190015173,원단을 파지하는 방법과 장치,20190208,B65H3/0883,,1,5,26,I,20221114,,
3058509758,10,20220519,1020190015141,다품종 소량 의복 생산을 위한 모듈화 의류 제조 방법 및 모듈화 의류 제조 시스템,20190208,G06Q50/04,1,3,6,27,I,20221114,,
3128109759,1,20220520,1019940016080,욕조의 설치 구조 및 그 방법,19940706,,,,1,2,I,20221114,,
3128109759,2,20220520,1020010063548,원적외선 방사 소재 및 그 제조방법,20011016,D06M11/83,,,1,5,I,20221114,,
3128109759,3,20220520,1020040054299,반신욕조 시스템,20040713,A47K3/10,,,1,14,I,20221114,,
3128109759,4,20220520,2020040019898,반신욕조 시스템,20040713,A47K3/10,,,1,14,I,20221114,,
3128109759,5,20220520,2020050002647,욕조용 배수장치 및 이를 적용한 욕조,20050128,A47K3/001,,,1,9,I,20221114,,
3128109759,6,20220520,2020050002646,욕조용 히터 시스템 및 욕조 시스템,20050128,A47K3/02,,,1,16,I,20221114,,
3128109759,7,20220520,1020070111538,미세 기포 발생 장치 및 이를 이용한 욕조,20071102,A47K3/10,,,1,12,I,20221114,,
3128109759,8,20220520,1020100022970,샤워 헤드용 밸브 장치,20100315,B05B1/3013,3,,1,11,I,20221114,,
3128109759,9,20220520,1020100031544,이동식 다용도 욕조,20100406,A47K3/001,,,1,15,I,20221114,,
3128109759,10,20220520,1020100031543,이동식 다용도 욕조,20100406,A47K3/06,,,1,10,I,20221114,,
1238609760,1,20220501,,,,,,,,,I,20221114,,
1248109761,1,20220501,,,,,,,,,I,20221114,,
1318609762,1,20220511,2020110001061,태블릿  케이스,20110208,A45C11/00,,1,1,3,I,20221114,,
1738709763,1,20220514,,,,,,,,,I,20221114,,
3088109764,1,20220519,2020000035708,소용량 광전송장치의 신호변환회로,20001220,,,,1,1,I,20221114,,
3088109764,2,20220519,1020010005316,광전송시스템,20010205,G06F8/60,,,1,2,I,20221114,,
5088109765,1,20220526,,,,,,,,,I,20221114,,
5158109766,1,20220526,,,,,,,,,I,20221114,,
5168809767,1,20220526,,,,,,,,,I,20221114,,
1101309768,1,20220429,,,,,,,,,I,20221114,,
1068109769,1,20220427,,,,,,,,,I,20221114,,
1068609770,1,20220427,,,,,,,,,I,20221114,,
1078709771,1,20220428,,,,,,,,,I,20221114,,
1118609772,1,20220430,1020170160458,행동활성화체계 및 행동억제체계 기반 생체신호 측정을 이용한 몰입 취약 성향 선별방법,20171128,A61B5/168,3,,3,6,I,20221114,,
1118609772,2,20220430,1020200183902,생체신호 기반 기능성게임을 이용한 스트레스 완화용 뉴로바이오 피드백 방법 및 장치,20201224,A61M21/02,2,,3,19,I,20221114,,
1248609773,1,20220501,1020120075331,협대역 음성 신호의 대역폭 확장 장치,20120711,G10L19/0204,,,3,5,I,20221114,,
1248609773,2,20220501,1020130007648,주파수대역별 역동범위처리장치 및 주파수대역별 역동범위처리장치의 동작 방법,20130123,G10L21/0272,,,5,10,I,20221114,,
1248609773,3,20220501,1020160035770,통화중계 게이트웨이를 이용한 통화 중계 방법 및 이를 위한 장치,20160325,H04M7/006,,,1,9,I,20221114,,
1341009774,1,20220511,1020100107169,광원 구동 장치,20101029,H05B45/37,1,,3,4,I,20221114,,
1341009774,2,20220511,20110009715,반도체 패키지 및 그 제조 방법,20110131,H01L24/97,,,3,8,I,20221114,,
1341009774,3,20220511,1020110048660,액츄에이터 구동 장치,20110523,G03B3/10,2,,2,4,I,20221114,,
1341009774,4,20220511,1020110069593,반도체 패키지,20110713,H01L33/54,,,3,10,I,20221114,,
1341009774,5,20220511,1020110069591,반도체 패키지,20110713,H01L23/13,,,3,15,I,20221114,,
1341009774,6,20220511,1020110070840,피디아이씨 모듈의 제조방법,20110718,H01L27/14,,,2,1,I,20221114,,
1341009774,7,20220511,1020110084427,피에조 액츄에이터의 구동 장치,20110824,H02N2/067,,,3,10,I,20221114,,
1341009774,8,20220511,1020120029182,피에조 액츄에이터의 구동 장치 및 그 구동 방법,20120322,H02N2/0075,,,3,15,I,20221114,,
1341009774,9,20220511,1020120045596,포토 다이오드,20120430,H01L31/10,,,3,6,I,20221114,,
1341009774,10,20220511,1020160077007,모터 구동 시스템 및 그 구동 방법,20160621,H02P8/32,,,3,16,I,20221114,,
1418109775,1,20220512,1020140154498,휘도값 자동 보정 시스템을 갖는 디스플레이 장치,20141107,G02F1/133611,,,1,2,I,20221114,,
1418109775,2,20220512,1020140154499,모니터용 펌웨어 자동 업데이트 시스템,20141107,G06F9/44578,,,1,2,I,20221114,,
1418109775,3,20220512,1020160091649,프라이버시 디스플레이 장치,20160719,G02B26/0833,,,3,7,I,20221114,,
1418109775,4,20220512,1020190033150,곡면형 백라이트 유닛,20190322,G02F1/133308,4,,5,5,I,20221114,,
1418109775,5,20220512,1020190062017,게임기의 이중 표시장치에 대한 결합 어셈블리,20190527,A63F13/26,5,,2,2,I,20221114,,
1418109775,6,20220512,1020190098654,분할형 바텀샤시 구조물,20190813,G02F1/133308,4,,1,5,I,20221114,,
1418109775,7,20220512,1020200061610,패널 살균 장치,20200522,A61L2/10,5,,2,5,I,20221114,,
1938109776,1,20220514,,,,,,,,,I,20221114,,
2018609777,1,20220514,1020120041904,2차원 배열 데이터를 이용한 모바일 초음파 진단 프로브 장치 및 이를 이용한 모바일 초음파 진단 시스템,20120423,G01N29/24,2,5,2,14,I,20221114,,
2018609777,2,20220514,1020120068055,"2차원 배열 데이터를 이용한 모바일 초음파 진단 시스템, 이를 위한 모바일 초음파 진단 프로브 장치, 및 초음파 진단 장치",20120625,A61B8/4472,,4,2,8,I,20221114,,
2018609777,3,20220514,1020120146453,초음파 프로브 덮개 및 이를 이용한 초음파 프로브 테스트 방법 및 초음파 진단 시스템,20121214,G01S7/5205,3,5,2,2,I,20221114,,
2018609777,4,20220514,1020130150368,휴대용 초음파 진단장치의 저전력모드를 수행하는 수행방법 및 이를 적용하기 위한 휴대용 초음파 진단장치,20131205,A61B8/4427,,,3,8,I,20221114,,
2018609777,5,20220514,20140046103,휴대용 초음파 진단장치의 방열구조,20140417,A61B8/546,,1,3,7,I,20221114,,
2018609777,6,20220514,20140050662,저전력모드를 갖는 휴대용 초음파 진단장치 및 그 수행방법,20140428,A61B8/54,,,3,5,I,20221114,,
2018609777,7,20220514,20140050669,다양한 해상도를 갖는 무선통신단말기에 적용이 가능한 초음파 진단시스템 및 진단방법,20140428,A61B8/4472,2,,3,2,I,20221114,,
2018609777,8,20220514,20140085249,휴대용 초음파 진단장치 및 그것에서의 전력 효율 개선 방법,20140708,A61B8/4427,1,,3,4,I,20221114,,
2018609777,9,20220514,1020150056697,위치 기반 초음파 진단 설정 시스템 및 방법,20150422,A61B8/4427,,,3,11,I,20221114,,
2018609777,10,20220514,1020160020436,휴대용 초음파 장치를 위한 레퍼런스 영상 제공,20160222,G06F19/34,,,2,2,I,20221114,,
2148809778,1,20220516,1020170088972,스마트폰기반 쌍방향 라이브방송 커머스 서비스 플랫폼,20170713,H04N21/2542,4,,1,5,I,20221114,,
2218109779,1,20220516,,,,,,,,,I,20221114,,
4118109780,1,20220524,,,,,,,,,I,20221114,,
4148109781,1,20220524,2019960031883,정비가 용이한 호이스트 장치,19960930,B66C13/54,,,1,1,I,20221114,,
4148109781,2,20220524,2019970015487,크레인 접근경보장치,19970624,B66C15/06,,,2,2,I,20221114,,
4148109781,3,20220524,2019980008494,천정크레인 사리스터 회로 유니트 시험장치,19980521,B66C13/48,,,3,1,I,20221114,,
4148109781,4,20220524,2019990030262,궤도이동차량 접근 경보 장치,19991229,B66C15/065,,,1,1,I,20221114,,
4148109781,5,20220524,2020000024710,천정크레인 주행 레일의 패드,20000831,,,,1,1,I,20221114,,
4148109781,6,20220524,1020000058801,전동기의 속도 제어장치,20001006,H02P27/045,,,1,2,I,20221114,,
4148109781,7,20220524,2020010004747,크레인 및 대차에 적용되는 하중 및 전류 검출 장치,20010223,,,,2,2,I,20221114,,
5068109782,1,20220526,1020140115133,에이치h형강을 삽입하기 위한 천공부를 천공할 수 있는 에이치h형 천공부재 및 에이치h형 천공부재를 이용한 시공방법,20140901,E02D13/04,,,2,2,I,20221114,,
5088109783,1,20220526,1020140150344,집진 장치,20141031,B01D46/04,4,,2,6,I,20221114,,
5088109783,2,20220526,1020140150338,집진기 제어 시스템,20141031,B01D46/429,,,2,5,I,20221114,,
5098609784,1,20220526,,,,,,,,,I,20221114,,
5138109785,1,20220526,,,,,,,,,I,20221114,,
7708709786,1,20220531,,,,,,,,,I,20221114,,
8128109787,1,20220531,,,,,,,,,I,20221114,,
8608709788,1,20220603,,,,,,,,,I,20221114,,
4028109789,1,20220521,1020110132763,터널 포장면 용출수 방지를 위한 집수정과 집수정 시공방법,20111212,E21F16/02,,,3,3,I,20221114,,
4028109789,2,20220521,1020130156743,탠션백을 이용한 몰탈 그라우팅 장치 및 이를 이용한 그라우팅 시공방법,20131216,E02D3/12,,1,2,6,I,20221114,,
4028109789,3,20220521,1020140108566,굳지않는 줄눈재 조성물 및 이를 이용한 도로포장공법,20140820,C08G18/06,,1,1,23,I,20221114,,
4028109789,4,20220521,1020140129354,압축 공기로 펼쳐지는 확공 날개를 구비한 굴착 비트,20140926,E21B10/322,,,1,4,I,20221114,,
4028109789,5,20220521,1020150160995,방수성능이 향상된 교량용 신축이음장치,20151117,E01D19/06,,,1,14,I,20221114,,
4028109789,6,20220521,1020170052874,하부기초 보강용 구조물의 세굴방지공,20170425,E02D27/52,2,1,1,6,I,20221114,,
4028109789,7,20220521,1020170178585,전면 천연 대리석 또는 안료가 섞인 백시멘트 또는 포틀랜드 시멘트로 만든 전면부재와 결합하는 보강토 블럭,20171222,E02D29/0241,,4,4,8,I,20221114,,
4028109789,8,20220521,1020180075010,슬라임 배출 억제용 그라우팅 장치 및 이를 이용한 제트 그라우팅공법,20180628,E21D9/001,1,,1,2,I,20221114,,
4028109789,9,20220521,1020180139967,팽창성 수지를 이용한 구조물 보수 및 보강공법,20181114,C04B14/36,1,,1,5,I,20221114,,
4028109789,10,20220521,1020190049804,마찰성 지오그리드 및 그 마찰성 지오그리드의 제조방법,20190429,E02D3/00,3,,1,7,I,20221114,,
5038109790,1,20220525,20100012653,조립식 인공습지 블록 및 이를 이용한 자연정화 시스템,20100211,C02F3/32,,,1,3,I,20221114,,
5038109790,2,20220525,1020110003645,노후 하수관내 신설관 매설장치,20110113,E03F3/06,,1,2,5,I,20221114,,
5038109790,3,20220525,1020130007253,하수암거를 포함한 대형 관로 시설물 보수 보강공법,20130123,E02D29/045,,3,2,5,I,20221114,,
5038109790,4,20220525,1020130008247,하수암거를 포함한 시설물용 차수형 신축이음장치,20130124,E02D29/16,,,2,6,I,20221114,,
5038109790,5,20220525,1020140175450,하수관로 이음부의 정량적 벌어짐량 측정장치 및 이를 이용한 하수관로 이음부의 벌어짐량 측정과 판정방법,20141209,F16L55/26,,,1,2,I,20221114,,
5038109790,6,20220525,1020180164690,부직포 제품을 직접 성형하기 위한 섬유토출장치,20181219,D04H17/12,2,1,1,4,I,20221114,,
5038109790,7,20220525,1020180168016,프레스 장치,20181223,B21D5/01,2,,1,1,I,20221114,,
5038109790,8,20220525,1020190062751,미생물을 이용한 수소 가스 연속 생산 플랜트의 모니터링과 운전 안내 장치 및 방법,20190528,C12P3/00,2,,4,9,I,20221114,,
5038109790,9,20220525,2020190004641,부직포 제조용 필링슈트 머신,20191119,D04H17/12,1,,1,1,I,20221114,,
5038109790,10,20220525,2020190004642,부직포 제품을 금형에서 직접 성형하기 위한 필링인 유닛,20191119,B29C48/022,3,,1,1,I,20221114,,
1138109791,1,20220430,2020010037235,열선 연결구조,20011203,,,,1,1,I,20221114,,
1138109791,2,20220430,2020010038031,코일형 히터구조,20011210,,,,1,1,I,20221114,,
1138109791,3,20220430,2020030011556,히터용 코일,20030415,H05B3/56,,,1,1,I,20221114,,
1248709792,1,20220501,,,,,,,,,I,20221114,,
1288609793,1,20220502,,,,,,,,,I,20221114,,
1388109794,1,20220512,,,,,,,,,I,20221114,,
2648109795,1,20220517,1020010068317,위성통신과 지상망을 결합한 멀티캐스트 컨텐츠 서비스시스템 및 방법과 프로그램,20011102,H04L12/18,,,1,10,I,20221114,,
3098609796,1,20220519,1020190010709,미세먼지 정보에 따라 마스크를 판매하는 자동판매기,20190128,G07F17/16,,,1,11,I,20221114,,
3098609796,2,20220519,2020200001292,음이온의 무동력 송풍구조를 갖는 조명기구,20200414,F21V33/0064,,,1,6,I,20221114,,
3098609796,3,20220519,1020200103279,무동력 송풍구조에 의하여 방열기능을 갖는 조명기구,20200818,F21V29/60,,,1,5,I,20221114,,
3098609796,4,20220519,1020200103280,무동력 송풍구조에 의하여 방열기능을 가지는 조명기구,20200818,F21V29/60,,,1,4,I,20221114,,
3448609797,1,20220521,,,,,,,,,I,20221114,,
4088109798,1,20220523,1020190151571,가스 저압경보기의 시험장치 및 시험방법,20191122,G08B29/02,,,1,5,I,20221114,,
5048109799,1,20220525,1020150180877,사물인터넷을 이용한 관광가이드 시스템,20151217,G06Q50/14,,1,1,7,I,20221114,,
5138109800,1,20220526,,,,,,,,,I,20221114,,
6208109801,1,20220529,2019960068747,병포장기의 병협지구조,19961231,B65B21/12,,,1,1,I,20221114,,
6208109801,2,20220529,2019970001194,즙 축출 장치,19970124,,,,2,1,I,20221114,,
6208109801,3,20220529,1019970004725,엑세스 플로어 조립장치,19970217,,,,1,3,I,20221114,,
6208109801,4,20220529,1020010015853,스파이럴식 고속 액체 주입용 노즐,20010327,B67C3/281,,,1,2,I,20221114,,
6208109801,5,20220529,2020010008402,스파이럴식 고속 액체 주입용 노즐,20010327,,,,1,2,I,20221114,,
6208109801,6,20220529,1020020000657,맥즙의 제조 장치 및 그 방법,20020107,C12C7/065,,,1,6,I,20221114,,
6208109801,7,20220529,2020020000395,맥즙의 제조장치,20020107,,,,1,2,I,20221114,,
6208109801,8,20220529,1020180161657,지그 구동 장치,20181214,B23K37/047,,,2,3,I,20221114,,
6578809802,1,20220529,,,,,,,,,I,20221114,,
7680809803,1,20220531,1020110032806,하이브리드 굴삭기의 선회 속도 지령 제어방법,20110408,E02F9/20,,,1,5,I,20221114,,
7680809803,2,20220531,1020110117144,산업용 전기 차량의 배터리 잔량 측정방법,20111110,G01R31/387,1,,3,2,I,20221114,,
7680809803,3,20220531,1020110138554,유압 조이스틱 기반의 휠로더 시스템 및 그의 로딩작업 자동화 방법,20111220,E02F9/22,,,5,15,I,20221114,,
7680809803,4,20220531,1020110139355,전자 조이스틱 기반의 휠로더 시스템 및 그의 로딩작업 자동화 방법,20111221,E02F9/20,,,4,12,I,20221114,,
7680809803,5,20220531,1020120002630,압력제어 타입의 타임 딜레이 밸브를 내장한 굴삭기용 선회모터,20120109,E02F9/123,1,,3,7,I,20221114,,
7680809803,6,20220531,1020120002631,유량제어 타입의 타임 딜레이 밸브를 내장한 굴삭기용 선회모터,20120109,E02F9/123,,,3,8,I,20221114,,
7680809803,7,20220531,1020120061114,유압장비의 작업 계측 시스템 및 방법,20120607,E02F9/22,,,2,12,I,20221114,,
7680809803,8,20220531,1020120064146,펌웨어 업데이트용 포트를 통한 건설장비의 고장진단 상세 정보 제공 시스템,20120615,B60R16/02,,,1,2,I,20221114,,
7680809803,9,20220531,1020120090083,휠 굴삭기의 주행 제어 시스템 및 방법,20120817,E02F9/22,1,,3,13,I,20221114,,
7680809803,10,20220531,1020120106724,붐 하강에너지 회생시스템,20120925,E02F9/2217,,1,1,4,I,20221114,,
8698109804,1,20220603,,,,,,,,,I,20221114,,
8808109805,1,20220603,1020120082979,목재 파쇄장치,20120730,B02C13/04,,,1,14,I,20221114,,
8808109805,2,20220603,1020130008072,스크류 열처리로,20130124,F23G5/00,,1,1,13,I,20221114,,
8808109805,3,20220603,1020190085335,다기능을 갖는 통전테스트 겸용 마킹장치,20190715,G01R31/60,4,,1,5,I,20221114,,
2118109806,1,20220515,,,,,,,,,I,20221114,,
2118809807,1,20220515,,,,,,,,,I,20221114,,
1058609808,1,20220427,1020090005547,기와 구조물,20090122,E04D1/30,2,1,1,8,I,20221114,,
1058609808,2,20220427,1020090019704,인테리어 마감재 및 그 제조방법 및 그 이용방법,20090309,E04F13/08,1,,1,4,I,20221114,,
1058609808,3,20220427,1020090037961,자전거 거치대,20090430,B62H3/04,1,,1,1,I,20221114,,
1058609808,4,20220427,2020090011563,빗방울형 완구,20090903,A63H5/00,1,,1,4,I,20221114,,
1058609808,5,20220427,2020090011562,나뭇잎배형 완구,20090903,A63G13/00,1,,1,6,I,20221114,,
1058609808,6,20220427,2020120002155,놀이기구,20120319,A63F7/0005,2,,1,3,I,20221114,,
1058609808,7,20220427,1020120106990,요트 체험 놀이기구,20120926,A63H23/14,1,,1,2,I,20221114,,
1058609808,8,20220427,1020120106987,용수철을 이용한 파동 체험장치,20120926,G09B23/14,1,1,1,1,I,20221114,,
1058609808,9,20220427,1020120106986,물체를 만난 유체의 흐름 관찰장치,20120926,G09B23/06,2,1,1,3,I,20221114,,
1058609808,10,20220427,1020150080130,모듈형 조립구조를 갖는 영유아 교육 체험구조물,20150605,G09B19/00,3,,1,11,I,20221114,,
1208709809,1,20220501,,,,,,,,,I,20221114,,
1211709810,1,20220501,2020140007077,"모니터 장착용 구조물, 모니터 및 그를 이용한 포스 단말 장치",20140929,H04N5/64,,1,1,16,I,20221114,,
1211709810,2,20220501,2020140007851,포스 단말 장치 지지용 스탠드 및 그를 구비한 포스 단말 장치,20141029,G06F1/16,,,1,14,I,20221114,,
1211709810,3,20220501,1020140148037,포스 단말 장치,20141029,G06F1/16,,,1,10,I,20221114,,
1211709810,4,20220501,1020150020793,결제 단말기 및 그를 이용한 제휴 서비스 제공 방법,20150211,G06Q20/20,,,3,15,I,20221114,,
1211709810,5,20220501,1020150020796,"결제 서버, 결제 단말기 및 그를 이용한 결제 정보 처리 방법",20150211,G06Q20/40,2,,3,14,I,20221114,,
1211709810,6,20220501,1020150020798,결제 서버 및 그를 이용한 온라인 결제 정보 처리 방법,20150211,G06Q20/12,,,3,13,I,20221114,,
1211709810,7,20220501,1020150022676,오프라인 매장에서의 가상화폐를 이용한 결제방법,20150213,G06Q10/10,1,,3,9,I,20221114,,
1211709810,8,20220501,1020160041923,포스용 프린터 및 포스용 프린터의 출력 방법,20160405,G07G1/0018,,,3,13,I,20221114,,
1211709810,9,20220501,2020160001831,감열식 프린터,20160405,B41J2/32,,,3,8,I,20221114,,
1211709810,10,20220501,2020160001833,감열식 프린터,20160405,B41J2/32,,,3,9,I,20221114,,
1228109811,1,20220501,2020010037750,카메라에 탈착이 가능한 망원장치,20011206,,,,1,4,I,20221114,,
1228109811,2,20220501,2020010039660,카메라에 탈착이 가능한 망원장치,20011221,,,,1,3,I,20221114,,
1228109811,3,20220501,2020020001668,스톱와치가 장착된 망원경,20020118,,,,1,3,I,20221114,,
1228109811,4,20220501,2020020001666,골프타수 기록장치가 장착된 망원경,20020118,,,,1,2,I,20221114,,
1228109811,5,20220501,2020040036661,태양전지를 이용한 발광 필기구,20041224,B43K29/10,,,1,3,I,20221114,,
1228109811,6,20220501,1020120052641,랙용 다이캐스팅 모서리 결합부재 및 이를 갖는 랙,20120517,H04Q1/025,1,,1,6,I,20221114,,
1228109811,7,20220501,1020140082821,모듈화되어 착탈이 용이한 서버랙용 항온 항습장치,20140703,H05K7/20836,,3,1,2,I,20221114,,
1228109811,8,20220501,2020180005632,도어측 관통부를 갖는 랙 장치,20181206,H05K7/18,1,,1,3,I,20221114,,
1228109811,9,20220501,2020190003825,내진 성능이 향상된 통신기기용 내진 랙,20190918,H05K7/1495,,,1,3,I,20221114,,
1228109811,10,20220501,1020200036532,농약 보관함,20200326,A47B67/02,,,1,5,I,20221114,,
1248109812,1,20220501,,,,,,,,,I,20221114,,
1268109813,1,20220502,2020090000719,낚싯대 커버,20090121,A01K97/08,3,,1,4,I,20221114,,
1268109813,2,20220502,1020140006830,매장에서의 전자 주문 관리 방법,20140120,G06Q50/12,,2,1,7,I,20221114,,
1268109813,3,20220502,1020140006888,스마트 단말기를 이용한 사용자의 운동 정보 관리 방법,20140120,G16H20/30,,,3,8,I,20221114,,
1268109813,4,20220502,1020140006853,근거리 통신을 이용한 건강 관리 스틱,20140120,G06Q50/22,,,3,7,I,20221114,,
1268109813,5,20220502,1020177032423,기체 혼합물로부터 수소를 분리하기 위한 막의 제조 방법,20160304,B01D63/06,,,4,1,I,20221114,,
1268109813,6,20220502,1020160032448,인터랙티브 영상 장치 및 이를 이용한 신체활동 모니터링 시스템,20160318,A61B5/1118,,,5,22,I,20221114,,
1268109813,7,20220502,1020197012742,"12 저해제로서 33사이클로프로필52플루오로4요오도페닐아미노6,8디메틸2,4,7트리옥소3,4,6,7테트라하이드로2피리도4,3피리미딘1일페닐사이클로프로판카르복사미드 디메틸 설폭사이드",20161212,C07D471/04,,,4,10,I,20221114,,
1268109813,8,20220502,1020197012742,"12 저해제로서 33사이클로프로필52플루오로4요오도페닐아미노6,8디메틸2,4,7트리옥소3,4,6,7테트라하이드로2피리도4,3피리미딘1일페닐사이클로프로판카르복사미드 디메틸 설폭사이드",20161212,C07D471/04,3,,4,10,I,20221114,,
1268109813,9,20220502,1020170091406,Ar과 vr을 기반으로 하는 독서 체험 서비스 제공 방법 및 시스템,20170719,G06Q50/10,1,,4,8,I,20221114,,
1268109813,10,20220502,1020180015671,저소음 브레이커,20180208,E02F3/966,1,3,1,3,I,20221114,,
1268109814,1,20220502,2020140006759,차량 검지기,20140917,G08G1/14,,,4,7,I,20221114,,
1268109814,2,20220502,2020140006760,주차 표시등 장치,20140917,G08G1/14,1,2,4,3,I,20221114,,
1268109814,3,20220502,1020160022098,지자기 감지를 이용한 무선 감지 시스템,20160224,G08G1/042,,,4,5,I,20221114,,
1268109814,4,20220502,1020160022105,차량 간 정보 수집 및 공유 시스템,20160224,G06Q50/30,,,4,10,I,20221114,,
1268109814,5,20220502,1020170012736,저전력 장거리 통신망을 이용한 거주자 우선 주차구역 관리 및 공유 시스템,20170126,G06Q50/30,1,,1,12,I,20221114,,
1268109814,6,20220502,1020180017228,지자기센서와 저전력 광역 통신망을 이용한 교통정보모니터링장치,20180212,G08G1/0116,2,,2,1,I,20221114,,
1268109814,7,20220502,1020180094501,가스 분사 노즐,20180813,H01L21/67017,1,,1,6,I,20221114,,
1268109814,8,20220502,1020190146046,인공지능 기반 주차시스템,20191114,G06Q50/30,,,2,6,I,20221114,,
1268109814,9,20220502,1020190159932,지능형 주차검지 센서용 안테나,20191204,H01Q11/08,,,2,4,I,20221114,,
1268109814,10,20220502,1020190166689,주차 관리를 위한 지능형 검지센서 장착용 안테나,20191213,H01Q5/335,2,,4,3,I,20221114,,
2098109815,1,20220515,2020040011724,반지,20040427,A44C17/02,,,1,5,I,20221114,,
2098109815,2,20220515,2020040012037,귀걸이,20040429,A44C7/002,,,1,3,I,20221114,,
2208809816,1,20220516,,,,,,,,,I,20221114,,
3128209817,1,20220520,,,,,,,,,I,20221114,,
3528809818,1,20220521,1020200187884,병변 판독 방법 및 이를 위한 장치,20201230,G16H30/40,,,7,7,I,20221114,,
