사업자등록번호,순번,데이터수집일자,언론사명,기사날짜,기사제목,기사내용,기자명,URL링크,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1188101977,4,,,,,,,,I,20221104,,
1188101978,1,20220321,,,,,,,I,20221104,,
1188101978,2,,,,,,,,I,20221104,,
1188101979,1,20220321,,,,,,,I,20221104,,
1188101979,2,,,,,,,,I,20221104,,
1188101980,1,20220321,,,,,,,I,20221104,,
1188101980,2,,,,,,,,I,20221104,,
1188101981,1,20220321,,,,,,,I,20221104,,
1188101981,2,,,,,,,,I,20221104,,
1188101982,1,20220321,,,,,,,I,20221104,,
1188101982,2,,,,,,,,I,20221104,,
1188101983,1,20220321,,,,,,,I,20221104,,
1188101983,2,,,,,,,,I,20221104,,
1188101984,1,20220321,,,,,,,I,20221104,,
1188101984,2,,,,,,,,I,20221104,,
1188101985,1,20220408,,,,,,,I,20221104,,
1188101985,2,20220405,,,,,,,I,20221104,,
1188101985,3,20220328,,,,,,,I,20221104,,
1188101985,4,,,,,,,,I,20221104,,
1188101986,1,20220408,세정신문,20220303,"국세청, 제56회 납세자의 날 모범납세자 1천6명 공개",,,,I,20221104,,
1188101986,2,20220405,세정신문,20220303,"국세청, 제56회 납세자의 날 모범납세자 1천6명 공개",,,,I,20221104,,
1188101986,3,20220328,세정신문,20220303,"국세청, 제56회 납세자의 날 모범납세자 1천6명 공개",,,,I,20221104,,
1188101986,4,,,,,,,,I,20221104,,
1188101987,1,,,,,,,,I,20221104,,
1188101988,1,,,,,,,,I,20221104,,
1188101989,1,20220321,,,,,,,I,20221104,,
1188101989,2,,,,,,,,I,20221104,,
1188801990,1,20220408,뉴스투데이,20220331,"[N2 모닝 경제 브리핑-3월 31일] 美 증시, 러-우크라 협상 낙관론 후퇴에 하락...유가 급등, 에너지株↑",,,,I,20221104,,
1188801990,2,20220405,뉴스투데이,20220401,"[N2 모닝 경제 브리핑-3월 31일] 美 증시, 러-우크라 협상 낙관론 후퇴에 하락...유가 급등, 에너지株↑",,,,I,20221104,,
1188801990,3,20220328,국민일보,20220222,당신들의 섬김에… 1만5000여 가구가 ‘따뜻’,,,,I,20221104,,
1188801990,4,,,,,,,,I,20221104,,
1188801991,1,20220408,,,,,,,I,20221104,,
1188801991,2,20220405,,,,,,,I,20221104,,
1188801991,3,20220328,,,,,,,I,20221104,,
1188801991,4,,,,,,,,I,20221104,,
1190301992,1,20220408,,,,,,,I,20221104,,
1190301992,2,20220405,,,,,,,I,20221104,,
1190301992,3,20220328,,,,,,,I,20221104,,
1190301992,4,,,,,,,,I,20221104,,
1190401993,1,20220321,,,,,,,I,20221104,,
1190401993,2,,,,,,,,I,20221104,,
1190501994,1,20220408,,,,,,,I,20221104,,
1190501994,2,20220405,,,,,,,I,20221104,,
1190501994,3,20220328,,,,,,,I,20221104,,
1190501994,4,,,,,,,,I,20221104,,
1190801995,1,20220408,,,,,,,I,20221104,,
1190801995,2,20220405,,,,,,,I,20221104,,
1190801995,3,20220328,,,,,,,I,20221104,,
1190801995,4,,,,,,,,I,20221104,,
1190901996,1,20220408,디지털데일리,20211002,‘국산’ 코닥(Kodak) 포토 프린터가 아마존 점령한 비결은?,,,,I,20221104,,
1190901996,2,20220405,디지털데일리,20211002,‘국산’ 코닥(Kodak) 포토 프린터가 아마존 점령한 비결은?,,,,I,20221104,,
1190901996,3,20220328,디지털데일리,20211002,‘국산’ 코닥(Kodak) 포토 프린터가 아마존 점령한 비결은?,,,,I,20221104,,
1190901996,4,,,,,,,,I,20221104,,
1190901997,1,20220408,,,,,,,I,20221104,,
1190901997,2,20220405,,,,,,,I,20221104,,
1190901997,3,20220328,,,,,,,I,20221104,,
1190901997,4,,,,,,,,I,20221104,,
1191101998,1,20220408,문화저널21,20211125,2021 경기중소기업인의 날 개최…모범기업 표창 수여,,,,I,20221104,,
1191101998,2,20220405,문화저널21,20211125,2021 경기중소기업인의 날 개최…모범기업 표창 수여,,,,I,20221104,,
1191101998,3,20220328,문화저널21,20211125,2021 경기중소기업인의 날 개최…모범기업 표창 수여,,,,I,20221104,,
1191101998,4,,,,,,,,I,20221104,,
1191201999,1,20220408,,,,,,,I,20221104,,
1191201999,2,20220405,,,,,,,I,20221104,,
1191201999,3,20220328,,,,,,,I,20221104,,
1191201999,4,,,,,,,,I,20221104,,
1191202000,1,20220408,,,,,,,I,20221104,,
1191202000,2,20220405,,,,,,,I,20221104,,
1191202000,3,20220328,,,,,,,I,20221104,,
1191202000,4,,,,,,,,I,20221104,,
1191302001,1,20220321,,,,,,,I,20221104,,
1191302001,2,,,,,,,,I,20221104,,
1191502002,1,20220408,조선비즈,20190918,모빌리티·구독경제로 보는 미래…'스마트클라우드쇼 2019' 개막,,,,I,20221104,,
1191502002,2,20220405,조선비즈,20190918,모빌리티·구독경제로 보는 미래…'스마트클라우드쇼 2019' 개막,,,,I,20221104,,
1191502002,3,20220328,조선비즈,20190918,모빌리티·구독경제로 보는 미래…'스마트클라우드쇼 2019' 개막,,,,I,20221104,,
1191502002,4,,,,,,,,I,20221104,,
1191602003,1,20220408,,,,,,,I,20221104,,
1191602003,2,20220405,,,,,,,I,20221104,,
1191602003,3,20220328,,,,,,,I,20221104,,
1191602003,4,,,,,,,,I,20221104,,
1191702004,1,20220408,,,,,,,I,20221104,,
1191702004,2,20220405,,,,,,,I,20221104,,
1191702004,3,20220328,,,,,,,I,20221104,,
1191702004,4,,,,,,,,I,20221104,,
1191802005,1,20220408,,,,,,,I,20221104,,
1191802005,2,20220405,,,,,,,I,20221104,,
1191802005,3,20220328,,,,,,,I,20221104,,
1191802005,4,,,,,,,,I,20221104,,
1191802006,1,20220408,세정신문,20220303,"국세청, 제56회 납세자의 날 모범납세자 1천6명 공개",,,,I,20221104,,
1191802006,2,20220405,세정신문,20220303,"국세청, 제56회 납세자의 날 모범납세자 1천6명 공개",,,,I,20221104,,
1191802006,3,20220328,세정신문,20220303,"국세청, 제56회 납세자의 날 모범납세자 1천6명 공개",,,,I,20221104,,
1191802006,4,,,,,,,,I,20221104,,
1191802007,1,20220408,,,,,,,I,20221104,,
1191802007,2,20220405,,,,,,,I,20221104,,
1191802007,3,20220328,,,,,,,I,20221104,,
1191802007,4,,,,,,,,I,20221104,,
1191902008,1,20220408,블록체인밸리,20200404,"[4일 낙찰/계약 동향] 2020 문화가 있는 인천애뜰 운영 대행 용역, 내황배수장 유수지 시설개선공사 준설토 처리용역, 전주고부설방송통신고등학교 위탁급식(벌크식) 계약外 낙찰/계약 동향",,,,I,20221104,,
1191902008,2,20220405,블록체인밸리,20200404,"[4일 낙찰/계약 동향] 2020 문화가 있는 인천애뜰 운영 대행 용역, 내황배수장 유수지 시설개선공사 준설토 처리용역, 전주고부설방송통신고등학교 위탁급식(벌크식) 계약外 낙찰/계약 동향",,,,I,20221104,,
1191902008,3,20220328,블록체인밸리,20200404,"[4일 낙찰/계약 동향] 2020 문화가 있는 인천애뜰 운영 대행 용역, 내황배수장 유수지 시설개선공사 준설토 처리용역, 전주고부설방송통신고등학교 위탁급식(벌크식) 계약外 낙찰/계약 동향",,,,I,20221104,,
1191902008,4,,,,,,,,I,20221104,,
1191902009,1,20220408,YTN,20210628,"[인터뷰투데이] 공군 성추행 피해자 유족 첫 기자회견, 주요 쟁점은?",,,,I,20221104,,
1191902009,2,20220405,YTN,20210628,"[인터뷰투데이] 공군 성추행 피해자 유족 첫 기자회견, 주요 쟁점은?",,,,I,20221104,,
1191902009,3,20220328,YTN,20210628,"[인터뷰투데이] 공군 성추행 피해자 유족 첫 기자회견, 주요 쟁점은?",,,,I,20221104,,
1191902009,4,,,,,,,,I,20221104,,
1191902010,1,20220408,연합뉴스,20220221,[연합뉴스 이 시각 헤드라인] - 07:30,,,,I,20221104,,
1191902010,2,20220405,연합뉴스,20220221,[연합뉴스 이 시각 헤드라인] - 07:30,,,,I,20221104,,
1191902010,3,20220328,연합뉴스,20220221,[연합뉴스 이 시각 헤드라인] - 07:30,,,,I,20221104,,
1191902010,4,,,,,,,,I,20221104,,
1192102011,1,20220408,,,,,,,I,20221104,,
1192102011,2,20220405,,,,,,,I,20221104,,
1192102011,3,20220328,,,,,,,I,20221104,,
1192102011,4,,,,,,,,I,20221104,,
1192202012,1,20220408,,,,,,,I,20221104,,
1192202012,2,20220405,,,,,,,I,20221104,,
1192202012,3,20220328,,,,,,,I,20221104,,
1192202012,4,,,,,,,,I,20221104,,
1192202013,1,20220408,,,,,,,I,20221104,,
1192202013,2,20220405,,,,,,,I,20221104,,
1192202013,3,20220328,,,,,,,I,20221104,,
1192202013,4,,,,,,,,I,20221104,,
1192302014,1,20220408,,,,,,,I,20221104,,
1192302014,2,20220405,,,,,,,I,20221104,,
1192302014,3,20220328,머니투데이,20170403,장 마감 후 주요 공시-31일,,,,I,20221104,,
1192302014,4,,,,,,,,I,20221104,,
1196902015,1,20220408,,,,,,,I,20221104,,
1196902015,2,20220405,,,,,,,I,20221104,,
1196902015,3,20220328,,,,,,,I,20221104,,
1196902015,4,,,,,,,,I,20221104,,
1198102016,1,20220408,,,,,,,I,20221104,,
1198102016,2,20220405,,,,,,,I,20221104,,
1198102016,3,20220328,,,,,,,I,20221104,,
1198102016,4,,,,,,,,I,20221104,,
1198102017,1,20220321,,,,,,,I,20221104,,
1198102017,2,,,,,,,,I,20221104,,
1198102018,1,20220321,,,,,,,I,20221104,,
1198102018,2,,,,,,,,I,20221104,,
1198102019,1,20220408,,,,,,,I,20221104,,
1198102019,2,20220405,,,,,,,I,20221104,,
1198102019,3,20220328,,,,,,,I,20221104,,
1198102019,4,,,,,,,,I,20221104,,
1198102020,1,20220408,,,,,,,I,20221104,,
1198102020,2,20220405,,,,,,,I,20221104,,
1198102020,3,20220328,,,,,,,I,20221104,,
1198102020,4,,,,,,,,I,20221104,,
1198102021,1,20220408,공감신문,20180914,한국콘텐츠진흥원 '2018 콘텐츠 액셀러레이터-스타트업 밋업'개최,,,,I,20221104,,
1198102021,2,20220405,공감신문,20180914,한국콘텐츠진흥원 '2018 콘텐츠 액셀러레이터-스타트업 밋업'개최,,,,I,20221104,,
1198102021,3,20220328,공감신문,20180914,한국콘텐츠진흥원 '2018 콘텐츠 액셀러레이터-스타트업 밋업'개최,,,,I,20221104,,
1198102021,4,,,,,,,,I,20221104,,
1198102022,1,20220321,,,,,,,I,20221104,,
1198102022,2,,,,,,,,I,20221104,,
1198102023,1,20220408,,,,,,,I,20221104,,
1198102023,2,20220405,,,,,,,I,20221104,,
1198102023,3,20220328,,,,,,,I,20221104,,
1198102023,4,,,,,,,,I,20221104,,
1198102024,1,20220321,,,,,,,I,20221104,,
1198102024,2,,,,,,,,I,20221104,,
1198102025,1,20220408,NSP통신,20211105,"수원시, 시민들과 아름다운 도시공원 조성 합동가드닝 전개",,,,I,20221104,,
1198102025,2,20220405,NSP통신,20211105,"수원시, 시민들과 아름다운 도시공원 조성 합동가드닝 전개",,,,I,20221104,,
1198102025,3,20220328,NSP통신,20211105,"수원시, 시민들과 아름다운 도시공원 조성 합동가드닝 전개",,,,I,20221104,,
1198102025,4,,,,,,,,I,20221104,,
1198102026,1,20220321,,,,,,,I,20221104,,
1198102026,2,,,,,,,,I,20221104,,
1198102027,1,20220321,,,,,,,I,20221104,,
1198102027,2,,,,,,,,I,20221104,,
1198102028,1,,,,,,,,I,20221104,,
1198102029,1,20220321,,,,,,,I,20221104,,
1198102029,2,,,,,,,,I,20221104,,
1198102030,1,,,,,,,,I,20221104,,
1198102031,1,20220408,,,,,,,I,20221104,,
1198102031,2,20220405,,,,,,,I,20221104,,
1198102031,3,20220328,,,,,,,I,20221104,,
1198102031,4,,,,,,,,I,20221104,,
1198102032,1,20220408,,,,,,,I,20221104,,
1198102032,2,20220405,,,,,,,I,20221104,,
1198102032,3,20220328,,,,,,,I,20221104,,
1198102032,4,,,,,,,,I,20221104,,
1198102033,1,20220408,,,,,,,I,20221104,,
1198102033,2,20220405,,,,,,,I,20221104,,
1198102033,3,20220328,,,,,,,I,20221104,,
1198102033,4,,,,,,,,I,20221104,,
1198102034,1,20220408,,,,,,,I,20221104,,
1198102034,2,20220405,,,,,,,I,20221104,,
1198102034,3,20220328,,,,,,,I,20221104,,
1198102034,4,,,,,,,,I,20221104,,
1198102035,1,20220321,,,,,,,I,20221104,,
1198102035,2,,,,,,,,I,20221104,,
1198102036,1,20220321,,,,,,,I,20221104,,
1198102036,2,,,,,,,,I,20221104,,
1198102037,1,20220321,,,,,,,I,20221104,,
1198102037,2,,,,,,,,I,20221104,,
1198102038,1,,,,,,,,I,20221104,,
1198102039,1,20220408,,,,,,,I,20221104,,
1198102039,2,20220405,,,,,,,I,20221104,,
1198102039,3,20220328,,,,,,,I,20221104,,
1198102039,4,,,,,,,,I,20221104,,
1198102040,1,20220321,,,,,,,I,20221104,,
1198102040,2,,,,,,,,I,20221104,,
1198102041,1,,,,,,,,I,20221104,,
1198102042,1,20220321,,,,,,,I,20221104,,
1198102042,2,,,,,,,,I,20221104,,
1198102043,1,,,,,,,,I,20221104,,
1198102044,1,20220321,,,,,,,I,20221104,,
1198102044,2,,,,,,,,I,20221104,,
1198102045,1,20220321,,,,,,,I,20221104,,
1198102045,2,,,,,,,,I,20221104,,
1198102046,1,20220321,,,,,,,I,20221104,,
1198102046,2,,,,,,,,I,20221104,,
1198102047,1,20220408,,,,,,,I,20221104,,
1198102047,2,20220405,,,,,,,I,20221104,,
1198102047,3,20220328,,,,,,,I,20221104,,
1198102047,4,,,,,,,,I,20221104,,
1198102048,1,20220408,,,,,,,I,20221104,,
1198102048,2,20220405,,,,,,,I,20221104,,
1198102048,3,20220328,,,,,,,I,20221104,,
1198102048,4,,,,,,,,I,20221104,,
1198102049,1,20220321,,,,,,,I,20221104,,
1198102049,2,,,,,,,,I,20221104,,
1198102050,1,20220321,,,,,,,I,20221104,,
1198102050,2,,,,,,,,I,20221104,,
1198102051,1,,,,,,,,I,20221104,,
1198102052,1,,,,,,,,I,20221104,,
1198102053,1,20220321,,,,,,,I,20221104,,
1198102053,2,,,,,,,,I,20221104,,
1198102054,1,20220408,,,,,,,I,20221104,,
1198102054,2,20220405,,,,,,,I,20221104,,
1198102054,3,20220328,,,,,,,I,20221104,,
1198102054,4,,,,,,,,I,20221104,,
1198102055,1,20220408,법률신문,20191014,"기상감정 1호 기업 웨더피아, 법조계 대상 서비스 강화 나선다",,,,I,20221104,,
1198102055,2,20220405,법률신문,20191014,"기상감정 1호 기업 웨더피아, 법조계 대상 서비스 강화 나선다",,,,I,20221104,,
1198102055,3,20220328,법률신문,20191014,"기상감정 1호 기업 웨더피아, 법조계 대상 서비스 강화 나선다",,,,I,20221104,,
1198102055,4,,,,,,,,I,20221104,,
1198102056,1,20220321,,,,,,,I,20221104,,
1198102056,2,,,,,,,,I,20221104,,
1198102057,1,,,,,,,,I,20221104,,
1198102058,1,,,,,,,,I,20221104,,
1198102059,1,20220321,,,,,,,I,20221104,,
1198102059,2,,,,,,,,I,20221104,,
1198102060,1,20220321,,,,,,,I,20221104,,
1198102060,2,,,,,,,,I,20221104,,
1198102061,1,20220321,,,,,,,I,20221104,,
1198102061,2,,,,,,,,I,20221104,,
1198102062,1,20220408,,,,,,,I,20221104,,
1198102062,2,20220405,,,,,,,I,20221104,,
1198102062,3,20220328,,,,,,,I,20221104,,
1198102062,4,,,,,,,,I,20221104,,
1198102063,1,20220321,,,,,,,I,20221104,,
1198102063,2,,,,,,,,I,20221104,,
1198102064,1,20220321,,,,,,,I,20221104,,
1198102064,2,,,,,,,,I,20221104,,
1198102065,1,20220321,,,,,,,I,20221104,,
1198102065,2,,,,,,,,I,20221104,,
1198102066,1,20220321,,,,,,,I,20221104,,
1198102066,2,,,,,,,,I,20221104,,
1198102067,1,20220321,,,,,,,I,20221104,,
1198102067,2,,,,,,,,I,20221104,,
1198102068,1,20220321,,,,,,,I,20221104,,
1198102068,2,,,,,,,,I,20221104,,
1198102069,1,20220321,,,,,,,I,20221104,,
1198102069,2,,,,,,,,I,20221104,,
1198102070,1,20220321,,,,,,,I,20221104,,
1198102070,2,,,,,,,,I,20221104,,
1198102071,1,20220321,,,,,,,I,20221104,,
1198102071,2,,,,,,,,I,20221104,,
1198102072,1,,,,,,,,I,20221104,,
1198102073,1,20220321,,,,,,,I,20221104,,
1198102073,2,,,,,,,,I,20221104,,
1198102074,1,20220321,,,,,,,I,20221104,,
1198102074,2,,,,,,,,I,20221104,,
1198102075,1,20220321,,,,,,,I,20221104,,
1198102075,2,,,,,,,,I,20221104,,
1198102076,1,,,,,,,,I,20221104,,
1198102077,1,20220321,,,,,,,I,20221104,,
1198102077,2,,,,,,,,I,20221104,,
1198202078,1,,,,,,,,I,20221104,,
1198202079,1,,,,,,,,I,20221104,,
1198202080,1,,,,,,,,I,20221104,,
1198402081,1,20220408,,,,,,,I,20221104,,
1198402081,2,20220405,,,,,,,I,20221104,,
1198402081,3,20220328,,,,,,,I,20221104,,
1198402081,4,,,,,,,,I,20221104,,
1198502082,1,20220321,,,,,,,I,20221104,,
1198502082,2,,,,,,,,I,20221104,,
1198502083,1,,,,,,,,I,20221104,,
1198602084,1,,,,,,,,I,20221104,,
1198602085,1,20220408,대학저널,20191125,"서울여대, 펀비즈 최영 대표 창업CEO 초청 특강",,,,I,20221104,,
1198602085,2,20220405,대학저널,20191125,"서울여대, 펀비즈 최영 대표 창업CEO 초청 특강",,,,I,20221104,,
1198602085,3,20220328,대학저널,20191125,"서울여대, 펀비즈 최영 대표 창업CEO 초청 특강",,,,I,20221104,,
1198602085,4,,,,,,,,I,20221104,,
1198602086,1,20220321,,,,,,,I,20221104,,
1198602086,2,,,,,,,,I,20221104,,
1198602087,1,20220321,,,,,,,I,20221104,,
1198602087,2,,,,,,,,I,20221104,,
1198602088,1,20220321,,,,,,,I,20221104,,
1198602088,2,,,,,,,,I,20221104,,
1198602089,1,20220321,,,,,,,I,20221104,,
1198602089,2,,,,,,,,I,20221104,,
1198602090,1,20220321,,,,,,,I,20221104,,
1198602090,2,,,,,,,,I,20221104,,
1198602091,1,20220321,,,,,,,I,20221104,,
1198602091,2,,,,,,,,I,20221104,,
1198602092,1,20220408,,,,,,,I,20221104,,
1198602092,2,20220405,,,,,,,I,20221104,,
1198602092,3,20220328,,,,,,,I,20221104,,
1198602092,4,,,,,,,,I,20221104,,
1198602093,1,20220321,,,,,,,I,20221104,,
1198602093,2,,,,,,,,I,20221104,,
1198602094,1,20220321,,,,,,,I,20221104,,
1198602094,2,,,,,,,,I,20221104,,
1198602095,1,20220321,,,,,,,I,20221104,,
1198602095,2,,,,,,,,I,20221104,,
1198602096,1,20220408,,,,,,,I,20221104,,
1198602096,2,20220405,,,,,,,I,20221104,,
1198602096,3,20220328,,,,,,,I,20221104,,
1198602096,4,,,,,,,,I,20221104,,
1198602097,1,20220408,,,,,,,I,20221104,,
1198602097,2,20220405,,,,,,,I,20221104,,
1198602097,3,20220328,,,,,,,I,20221104,,
1198602097,4,,,,,,,,I,20221104,,
1198602098,1,20220408,,,,,,,I,20221104,,
1198602098,2,20220405,,,,,,,I,20221104,,
1198602098,3,20220328,,,,,,,I,20221104,,
1198602098,4,,,,,,,,I,20221104,,
1198602099,1,20220321,,,,,,,I,20221104,,
1198602099,2,,,,,,,,I,20221104,,
1198602100,1,20220408,,,,,,,I,20221104,,
1198602100,2,20220405,,,,,,,I,20221104,,
1198602100,3,20220328,,,,,,,I,20221104,,
1198602100,4,,,,,,,,I,20221104,,
1198602101,1,20220321,,,,,,,I,20221104,,
1198602101,2,,,,,,,,I,20221104,,
1198602102,1,20220321,,,,,,,I,20221104,,
1198602102,2,,,,,,,,I,20221104,,
1198602103,1,20220408,세정일보,20200130,"방탄소년단 작곡가 '피독', 올해 국세청 모범납세자 선정후보로 올랐다",,,,I,20221104,,
1198602103,2,20220405,세정일보,20200130,"방탄소년단 작곡가 '피독', 올해 국세청 모범납세자 선정후보로 올랐다",,,,I,20221104,,
1198602103,3,20220328,세정일보,20200130,"방탄소년단 작곡가 '피독', 올해 국세청 모범납세자 선정후보로 올랐다",,,,I,20221104,,
1198602103,4,,,,,,,,I,20221104,,
1198602104,1,20220408,,,,,,,I,20221104,,
1198602104,2,20220405,,,,,,,I,20221104,,
1198602104,3,20220328,,,,,,,I,20221104,,
1198602104,4,,,,,,,,I,20221104,,
1198602105,1,20220321,,,,,,,I,20221104,,
1198602105,2,,,,,,,,I,20221104,,
1198602106,1,20220321,,,,,,,I,20221104,,
1198602106,2,,,,,,,,I,20221104,,
1198602107,1,20220408,,,,,,,I,20221104,,
1198602107,2,20220405,,,,,,,I,20221104,,
1198602107,3,20220328,,,,,,,I,20221104,,
1198602107,4,,,,,,,,I,20221104,,
1198602108,1,20220321,,,,,,,I,20221104,,
1198602108,2,,,,,,,,I,20221104,,
1198602109,1,20220321,,,,,,,I,20221104,,
1198602109,2,,,,,,,,I,20221104,,
1198602110,1,,,,,,,,I,20221104,,
1198602111,1,20220408,,,,,,,I,20221104,,
1198602111,2,20220405,,,,,,,I,20221104,,
1198602111,3,20220328,,,,,,,I,20221104,,
1198602111,4,,,,,,,,I,20221104,,
1198602112,1,,,,,,,,I,20221104,,
1198602113,1,,,,,,,,I,20221104,,
1198602114,1,20220321,,,,,,,I,20221104,,
1198602114,2,,,,,,,,I,20221104,,
1198602115,1,,,,,,,,I,20221104,,
1198602116,1,20220408,,,,,,,I,20221104,,
1198602116,2,20220405,,,,,,,I,20221104,,
1198602116,3,20220328,,,,,,,I,20221104,,
1198602116,4,,,,,,,,I,20221104,,
1198602117,1,,,,,,,,I,20221104,,
1198602118,1,20220321,,,,,,,I,20221104,,
1198602118,2,,,,,,,,I,20221104,,
1198602119,1,20220408,,,,,,,I,20221104,,
1198602119,2,20220405,,,,,,,I,20221104,,
1198602119,3,20220328,,,,,,,I,20221104,,
1198602119,4,,,,,,,,I,20221104,,
1198602120,1,20220408,,,,,,,I,20221104,,
1198602120,2,20220405,,,,,,,I,20221104,,
1198602120,3,20220328,,,,,,,I,20221104,,
1198602120,4,,,,,,,,I,20221104,,
1198602121,1,20220321,,,,,,,I,20221104,,
1198602121,2,,,,,,,,I,20221104,,
1198602122,1,,,,,,,,I,20221104,,
1198602123,1,,,,,,,,I,20221104,,
1198602124,1,,,,,,,,I,20221104,,
1198602125,1,20220408,소비자가 만드는 신문,20210216,심각한 오류로 게임 못하는데 수수방관...게임사들 개선 못하나? 안하나?,,,,I,20221104,,
1198602125,2,20220405,소비자가 만드는 신문,20210216,심각한 오류로 게임 못하는데 수수방관...게임사들 개선 못하나? 안하나?,,,,I,20221104,,
1198602125,3,20220328,소비자가 만드는 신문,20210216,심각한 오류로 게임 못하는데 수수방관...게임사들 개선 못하나? 안하나?,,,,I,20221104,,
1198602125,4,,,,,,,,I,20221104,,
1198602126,1,20220321,,,,,,,I,20221104,,
1198602126,2,,,,,,,,I,20221104,,
1198602127,1,20220321,,,,,,,I,20221104,,
1198602127,2,,,,,,,,I,20221104,,
1198602128,1,20220408,,,,,,,I,20221104,,
1198602128,2,20220405,,,,,,,I,20221104,,
1198602128,3,20220328,,,,,,,I,20221104,,
